index_process,Temp_naporowe_amin,Temp_naporowe_amax,Temp_naporowe_mean,Temp_naporowe_std,Temp_cyrkulacyjne_amin,Temp_cyrkulacyjne_amax,Temp_cyrkulacyjne_mean,Temp_cyrkulacyjne_std,Poziom_naporowe_amin,Poziom_naporowe_amax,Poziom_naporowe_mean,Poziom_naporowe_std,Poziom_cyrkulacyjne_amin,Poziom_cyrkulacyjne_amax,Poziom_cyrkulacyjne_mean,Poziom_cyrkulacyjne_std,kwas [m3]_amin,kwas [m3]_amax,kwas [m3]_mean,kwas [m3]_std,Kondensat [m3]_amin,Kondensat [m3]_amax,Kondensat [m3]_mean,Kondensat [m3]_std,Elektrolit [m3]_amin,Elektrolit [m3]_amax,Elektrolit [m3]_mean,Elektrolit [m3]_std,NaCl [kg]_amin,NaCl [kg]_amax,NaCl [kg]_mean,NaCl [kg]_std,Natezenie_prad_amin,Natezenie_prad_amax,Natezenie_prad_mean,Natezenie_prad_std,Spadek_napiecie_amin,Spadek_napiecie_amax,Spadek_napiecie_mean,Spadek_napiecie_std,Sklad_Au_amin,Sklad_Au_amax,Sklad_Au_mean,Sklad_Au_std,Sklad_Sb_amin,Sklad_Sb_amax,Sklad_Sb_mean,Sklad_Sb_std,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Bi_std,Sklad_Ca_amin,Sklad_Ca_amax,Sklad_Ca_mean,Sklad_Ca_std,Sklad_Fe_amin,Sklad_Fe_amax,Sklad_Fe_mean,Sklad_Fe_std,Sklad_Ni_amin,Sklad_Ni_amax,Sklad_Ni_mean,Sklad_Ni_std,Sklad_Zawiesina_amin,Sklad_Zawiesina_amax,Sklad_Zawiesina_mean,Sklad_Zawiesina_std,Sklad_Zn_amin,Sklad_Zn_amax,Sklad_Zn_mean,Sklad_Zn_std,Sklad_H2SO4_amin,Sklad_H2SO4_amax,Sklad_H2SO4_mean,Sklad_H2SO4_std,Sklad_Cu_amin,Sklad_Cu_amax,Sklad_Cu_mean,Sklad_Cu_std,Sklad_Cl_amin,Sklad_Cl_amax,Sklad_Cl_mean,Sklad_Cl_std,Tiomocznik_amin,Tiomocznik_amax,Tiomocznik_mean,Tiomocznik_std,NaCl_amin,NaCl_amax,NaCl_mean,NaCl_std,Klej_amin,Klej_amax,Klej_mean,Klej_std
587,55.2762667973836,61.344599978129,59.94724262094945,0.6975253767424672,54.524116897583,58.8151835123697,56.971722234463996,0.8116686421259877,74.7136333465576,75.2713331858317,75.00054393607091,0.05050526554834981,66.6904832204183,96.1820499420166,81.14472314258211,5.421365656317929,0.0,5.0,1.3978494623655915,1.5206477104416039,0.0,54.0,8.086021505376344,15.974567859172453,-23.0,80.0,4.279569892473118,25.703217161986032,1.0,7.0,4.172043010752688,1.754482374098161,13.169,13.2875,13.274819892473118,0.01488653272132998,0.524155416666667,8.229621,6.828167542353644,0.6449016955397918,5.63,6.37,5.752795698924731,0.2389923342050378,0.18,0.21,0.19580645161290325,0.010212411053317971,0.054,0.065,0.06089605734767026,0.005066459629421281,0.39,0.46,0.4178494623655914,0.03432335013977836,0.081,0.1,0.08759856630824374,0.005600308132107045,4.6,4.86,4.789247311827957,0.09404847088518291,0.0022,0.0082,0.003959856630824373,0.0026190437009391233,0.023,0.024,0.023874551971326166,0.0003318214339307882,162.93,170.8,167.99666666666667,2.6324816641773903,47.46,51.9,49.57240143369175,1.4165454623500182,0.034,0.04,0.036401433691756274,0.0015208850917521723,10.29,22.23,21.928924731182796,0.8469481340650328,5.96,41.83,24.631612903225808,10.212904126571338,27.0,27.25,27.198924731182796,0.02573225583747034
588,56.2763500849405,62.9707166671752,59.93832534123958,0.7864015130718567,53.9942333221435,59.083383433024,56.35453303440158,0.8108976046829346,74.6896165211995,75.3581167856852,75.00056134076377,0.06599697932562403,67.3781333923339,91.2802828470865,81.70772544709787,4.311754216995071,0.0,5.0,2.6781115879828326,1.6516167224387375,0.0,60.0,21.630901287553648,20.986475274395172,-3.0,59.0,21.012875536480685,21.883799843147873,1.0,7.0,4.965665236051502,2.1472971401600898,12.155,13.34725,13.32691094420601,0.08194285723411664,0.493942066666667,6.15314183333333,5.6498196198140205,0.5776614060276937,5.28,6.35,5.6937339055794,0.29178442903364615,0.18,0.24,0.22429184549356224,0.018348653350290543,0.054,0.087,0.07903004291845493,0.013059675647403794,0.4,0.51,0.41695278969957084,0.03802996100437621,0.08,0.1,0.09428326180257511,0.005971666116866931,4.46,5.27,5.085236051502146,0.3080837045991146,0.002,0.0092,0.0032394849785407727,0.002486755206639271,0.023,0.025,0.024579399141630903,0.0007274812353304242,154.8,174.67,165.6564806866953,5.34405563822983,45.92,53.4,49.811759656652356,2.5705388024866664,0.033,0.038,0.036008583690987125,0.0016660696478927334,10.16,22.03,21.916609442060086,0.9019701172969474,5.97,41.76,29.749957081545062,12.46149056015807,27.04,27.32,27.198111587982833,0.030721854143856524
589,57.808016649882,62.0635831832885,60.00498412999318,0.42500745311665095,55.0853333155314,62.367416636149,57.235053286949366,0.9742637077653467,74.6737670898437,75.271533203125,75.0014738988759,0.05858272111786399,66.6637336730957,95.1891331990559,81.87797388224185,5.4326529838969,0.0,5.0,1.860377358490566,1.753604472205738,0.0,60.0,16.958490566037735,23.308255738938655,-20.0,79.0,10.464150943396227,27.11423012236645,1.0,8.0,4.660377358490566,2.13682889718598,10.954,13.155,13.132647169811321,0.13506846097130382,0.4319895,5.96987816666667,5.525049654591196,0.5410105081106037,5.65,5.94,5.7398490566037745,0.12748134091428365,0.22,0.27,0.22452830188679246,0.01437670118205899,0.025,0.03,0.026649056603773588,0.002236374792536571,0.37,0.47,0.4002641509433962,0.043904230720155445,0.09,0.12,0.09354339622641508,0.00846779794623839,7.14,8.21,7.413207547169812,0.3773821990836987,0.0012,0.0018,0.0013094339622641508,0.00017823221886683536,0.082,0.11,0.08756603773584906,0.00858096341354695,157.12,175.44,168.21977358490565,5.404923255984975,43.49,52.94,49.09241509433962,2.2024986278842347,0.034,0.04,0.036181132075471696,0.001799942823563031,10.78,22.13,21.95501886792453,0.6912023585030868,5.95,47.63,27.712301886792453,12.691898736788072,26.43,27.25,27.197132075471696,0.05217323915508471
590,57.6259165445963,61.0532002766927,59.968908541859534,0.4516007403522974,53.8402001063028,59.0938830693562,56.475342718952554,0.7992338490435814,74.7352170308431,75.4701999664306,75.00066856462612,0.059209327452148346,68.6146826426188,88.4041497548421,80.59206565959643,4.4006035904033896,0.0,5.0,1.3015873015873016,1.6902336822802353,0.0,56.0,10.88888888888889,18.57309119906539,-21.0,47.0,4.317460317460317,16.760630589193923,1.0,7.0,4.238095238095238,2.4670855474553965,13.187,13.2975,13.282257936507936,0.014730883909153735,0.433820616666667,5.8728295,5.488411198677248,0.5231743995811301,5.44,6.46,5.91047619047619,0.29521241496383055,0.18,0.22,0.19714285714285715,0.011210207560843843,0.054,0.063,0.06066666666666667,0.003778741121346041,0.42,0.46,0.4361904761904762,0.01364648388712284,0.075,0.1,0.08338095238095239,0.006592108215345287,4.21,5.0,4.665238095238096,0.26281259675496904,0.002,0.005,0.0027142857142857147,0.0012802959248134436,0.022,0.024,0.022666666666666665,0.0009446852803364988,167.96,175.96,171.88,2.701753304122095,45.48,50.84,48.22238095238096,1.8620099787783064,0.033,0.04,0.036476190476190475,0.002178176018680573,10.93,22.09,21.95519841269841,0.6981594758381855,5.9,41.8,25.059642857142855,14.513005387236266,26.46,27.28,27.1968253968254,0.05172176241209496
591,54.8788334528605,62.3246499379475,59.99824172043943,0.818682257791188,53.1469999313354,59.1795500437418,56.44072168432801,0.98426655735117,74.730150604248,75.4768993377685,75.00062792327053,0.07502388108975946,64.9147501627604,94.6525334676106,81.8498509993082,5.672178457766268,0.0,5.0,2.5394190871369293,1.6506002931663466,0.0,60.0,20.21576763485477,25.838341994262095,-3.0,80.0,25.37759336099585,30.03932415768741,3.5,7.0,5.946058091286307,1.2703325601109363,12.99,13.07275,13.060984439834026,0.01284008277319199,0.458693183333333,5.94439516666667,5.416751135892116,0.5138268289356583,5.62,6.6,5.808215767634855,0.2688814235253375,0.18,0.21,0.19692946058091287,0.009066375798767703,0.057,0.064,0.0619792531120332,0.003082812748097752,0.38,0.47,0.41224066390041497,0.02983217233498193,0.084,0.1,0.0939585062240664,0.00517831418121149,4.6,4.65,4.614149377593361,0.021665123894431104,0.0026,0.0094,0.004261410788381743,0.0026040122250192673,0.025,0.026,0.025697095435684644,0.0004604706234069061,159.96,175.44,166.33854771784235,4.9927195293502225,47.18,51.8,49.29149377593361,1.337242595543568,0.033,0.037,0.03500829875518672,0.0010082646033524334,14.19,27.14,27.021120331950208,0.9164146566701608,20.76,41.76,35.41398340248963,7.504092598912719,32.74,33.61,33.49651452282158,0.06450685361423877
592,52.8086668014526,61.5115169525146,59.87974566681519,0.9248535559527095,53.7813830693562,61.9773001352946,57.80804073445776,1.2404919378650356,0.0540000014007091,75.2606830596923,74.35213753231186,6.214288453461617,64.5303330739339,94.1763163248697,82.09590689367056,5.329077228796748,0.0,4.0,1.1849315068493151,1.3995749215130664,0.0,50.0,12.986301369863014,15.196755984705822,-27.0,60.0,12.13013698630137,29.598867745278305,1.0,6.0,3.1695205479452055,1.7755099290534526,13.173,13.29475,13.276443493150685,0.015983474351992225,0.389416195,8.06833083333333,6.727193455405252,0.6741730676988408,5.48,6.69,5.65222602739726,0.3003700643209606,0.2,0.24,0.2026027397260274,0.009882804290625272,0.058,0.094,0.0795582191780822,0.017113930969940575,0.37,0.45,0.39941780821917805,0.03804505501359083,0.076,0.1,0.08331506849315068,0.0064533785867788565,4.32,4.9,4.688184931506849,0.27663129414314047,0.001,0.0094,0.004046575342465753,0.004019542713618853,0.022,0.023,0.022424657534246575,0.0004951394879775987,164.34,180.21,170.67732876712327,3.8828861960052907,45.28,51.83,48.76880136986301,2.22248698230774,0.033,0.042,0.03711301369863013,0.002556086024791559,0.08,18.12,16.129760273972604,1.684569227385104,0.03,35.87,18.341198630136986,10.578178095634113,0.03,27.28,24.260102739726026,2.4668502510751584
593,55.2762667973836,61.4797665913899,59.933601785387154,0.7060958088080574,54.524116897583,59.2980665842692,57.04837137106785,0.8079629369484488,74.5729503631591,75.2713331858317,74.9980956846616,0.056568386099390605,66.6904832204183,96.1820499420166,81.44168247805104,5.424983293478566,0.0,5.0,1.5774647887323943,1.6700392228396677,0.0,70.0,13.859154929577464,23.193331425323258,-23.0,86.0,11.605633802816902,34.041537243502425,1.0,7.0,4.056338028169014,1.7544477467094617,12.7705,13.2875,13.272945422535212,0.033347579473048006,0.417188016666667,8.25846133333333,7.056931944307512,0.7255645110293045,5.63,6.37,5.710422535211268,0.16954261162968556,0.18,0.21,0.19352112676056338,0.010240719877149744,0.054,0.065,0.06085915492957746,0.004996948254969002,0.39,0.46,0.4185915492957747,0.03446904791290718,0.081,0.1,0.0862112676056338,0.004716456395607647,4.6,4.86,4.796056338028169,0.08151357706484683,0.0022,0.0082,0.004369014084507043,0.0028383338341119303,0.023,0.024,0.023943661971830985,0.0002309803316339989,163.83,170.8,168.3360563380282,2.330061330952855,47.53,51.9,49.843943661971835,1.434142463142583,0.034,0.04,0.03674647887323944,0.0017611296556083041,10.29,22.23,21.930070422535213,0.839476108275809,5.96,41.83,24.082535211267604,10.25522656966789,27.0,27.26,27.19911971830986,0.02583447785144399
594,55.4879165649414,62.3465001424153,59.94612305645722,0.7111014883452648,54.1473332087198,59.447599919637,57.068737264424726,0.7814005321741878,74.6849497477213,75.3262166341145,74.99976036492792,0.05553244710471312,67.0315663655599,96.4421666463216,81.95564831727675,5.428479095420641,0.0,5.0,1.7343173431734318,1.4048472286897815,0.0,50.0,12.103321033210332,18.166014974148865,-32.0,80.0,5.055350553505535,29.46574720421295,1.0,7.0,3.3690036900369003,2.110906099106635,12.155,13.34725,13.327875461254612,0.07613692245182116,0.450148,8.28653833333333,7.04435781695572,0.7020209115951531,5.73,6.7,5.942509225092251,0.28571349108618566,0.2,0.24,0.2140221402214022,0.010803954550117532,0.053,0.077,0.0682029520295203,0.011358768458018448,0.4,0.49,0.4367527675276753,0.03829430067953513,0.088,0.1,0.09096678966789669,0.0026434412945663534,4.84,5.05,4.936088560885609,0.08218889432364665,0.0018,0.0092,0.004436162361623616,0.003421806761680415,0.022,0.024,0.022719557195571956,0.0009402252426422803,161.51,172.99,167.1659040590406,3.7852525496768976,48.49,52.94,50.27369003690037,1.3730268131005015,0.033,0.04,0.03709963099630997,0.0020550839967510646,11.21,22.07,21.927453874538745,0.8342154068864852,5.96,41.81,20.230738007380072,12.464300288245232,26.88,27.28,27.200295202952027,0.030195436481536247
595,57.530416615804,63.5659669876098,60.0211220674221,0.6764313498296898,53.4608332951863,61.6166168848673,56.59500782106412,1.0519463288241275,40.2914995883901,75.2804832458496,74.86157616298541,2.187357246241605,65.7450500488281,91.1230667114257,82.14933175338496,4.872925436592691,0.0,5.0,2.380952380952381,1.841777864701027,0.0,60.0,19.80952380952381,25.981211196372406,-2.0,100.0,19.714285714285715,32.6285034492293,1.0,7.0,3.9047619047619047,2.3428404846916706,13.173,13.29475,13.276237103174603,0.016367969959008695,0.332346583333333,6.25675216666667,5.557845051190477,0.49603200156306093,4.62,6.3,4.920000000000001,0.3020408668689791,0.17,0.22,0.17825396825396825,0.008843875147044856,0.047,0.06,0.05207936507936508,0.003504358526026552,0.35,0.46,0.3841269841269841,0.05023085893427125,0.082,0.1,0.08657142857142856,0.003666209591904136,3.72,4.81,4.327936507936508,0.40229286563094574,0.0012,0.0088,0.003511111111111111,0.003483969486380075,0.022,0.025,0.02276190476190476,0.0006110349319840254,163.57,180.6,170.9025396825397,5.52783524072654,43.3,51.9,46.593333333333334,2.920194830590182,0.033,0.04,0.036476190476190475,0.0018965865152397886,7.9,18.14,17.74765873015873,1.1618307415090692,3.99,57.16,26.638531746031745,16.42740826963144,12.33,27.28,26.776825396825398,1.3941949372943256
596,57.0044160207112,61.7096334457397,59.93359062328425,0.6940681717531817,53.1357500076294,59.0681166966756,56.652873316240935,0.9050318850281619,74.7777834574381,75.1899496714274,74.99928952514409,0.03951323598660328,64.52251663208,95.2930667877197,82.4601746412492,5.372361018248183,0.0,4.0,1.781954887218045,1.4133506067426445,0.0,60.0,10.105263157894736,21.643165519490704,-4.0,80.0,11.571428571428571,25.72871113793707,0.5,7.0,4.203007518796992,2.365664447716231,12.7705,13.2875,13.272631578947369,0.034358035490704604,0.4586932,6.077456,5.580989220927319,0.4634725841327657,5.72,6.7,5.8103759398496235,0.13495718966237455,0.17,0.23,0.1893984962406015,0.01483287519024613,0.051,0.062,0.05799248120300752,0.005282218288448056,0.39,0.49,0.4261654135338346,0.0480679048691285,0.076,0.1,0.08439097744360903,0.006388473802995882,4.35,4.84,4.66187969924812,0.23526829446140438,0.0012,0.009,0.004001503759398496,0.0036749839678747935,0.022,0.024,0.022646616541353384,0.0004944291730082068,156.35,172.73,165.73255639097744,4.214944419452325,42.72,47.1,44.2812030075188,1.6430055467212974,0.031,0.04,0.03571428571428571,0.0027652054509536596,2.76,22.05,21.88503759398496,1.3789846546740983,2.99,41.82,25.19766917293233,13.851395509681051,26.61,27.26,27.197857142857142,0.04170329028368338
597,57.6841667175292,63.1067501068115,60.007608580424616,0.5550167465409391,55.3321502049764,62.0671665827433,57.24222238066102,0.8281696443698776,74.7273836771647,75.4819005330403,75.00060687313965,0.056972953997531675,65.85853322347,93.7551162719726,81.25698612849311,5.0321340071540845,0.0,5.0,1.8,1.8119799600063693,0.0,60.0,15.2,24.333739026680384,-3.0,101.0,13.222222222222221,29.612281855322436,1.0,7.0,4.2,2.404456828351303,13.1605,13.2975,13.281849074074074,0.01611838028941939,0.637684266666667,6.17099516666667,5.646981098765432,0.4979443895684658,5.58,6.32,5.635259259259259,0.07073516899872624,0.19,0.22,0.1902222222222222,0.0025771851930365725,0.053,0.058,0.054281481481481486,0.0010177009723747392,0.36,0.44,0.38985185185185184,0.03861900807454786,0.075,0.1,0.07954074074074073,0.003814983106586283,4.34,4.62,4.4665185185185186,0.09745702336415644,0.0026,0.005,0.003491851851851852,0.0011593519438218057,0.021,0.023,0.021385185185185184,0.0005025612494464056,164.6,175.7,171.36607407407405,3.580715198501918,43.2,49.56,45.778962962962964,1.866383208548293,0.033,0.04,0.036340740740740736,0.0026129871893091753,10.25,22.05,21.955185185185183,0.7159866998950091,5.95,41.75,24.50003703703704,14.195274555330913,26.7,27.4,27.198370370370373,0.03956468342579598
598,57.808016649882,62.0635831832885,60.007179182024544,0.42246472509949334,55.0853333155314,62.367416636149,57.274158418726465,0.9597906770896526,74.6737670898437,75.271533203125,75.0026550569092,0.05851312256954563,67.1991336186726,95.1891331990559,82.08201451254371,5.2626647568433835,0.0,5.0,1.98,1.8157056888698613,0.0,60.0,18.624,23.852850098705716,-20.0,79.0,4.036,17.56601730203582,1.0,7.0,4.614,2.1861199605528756,10.954,13.155,13.131726,0.13911734242665602,0.3953673,5.96499533333333,5.398532066266666,0.5535842940984332,5.65,5.94,5.744400000000001,0.13586492228840083,0.22,0.27,0.22019999999999998,0.0031622776601683746,0.025,0.03,0.026632000000000003,0.002344046547504439,0.37,0.47,0.40252,0.046849001223747036,0.09,0.12,0.09109199999999999,0.0023119073646343663,7.14,8.21,7.35164,0.3047457798911197,0.0012,0.0018,0.0012671999999999998,9.961854958634366e-05,0.082,0.11,0.085676,0.0053798508511595945,157.12,175.44,167.81764,5.894489942065279,43.49,52.94,49.125879999999995,2.3783608276512704,0.034,0.04,0.036192,0.0018527999001186055,10.78,22.13,21.952240000000003,0.7116002261998727,5.95,41.84,27.31244,12.84566850122537,26.43,27.25,27.19688,0.05322402452979782
599,57.1530663808186,63.2578165690104,60.11794023194623,0.9783233832097742,53.9707832336425,58.9255832036336,56.75410405332682,0.983325178446481,74.5993335723876,75.3735169728597,74.99988073953683,0.08405435892438028,66.7778166453043,96.2197837829589,81.16622484720611,5.236767056083832,0.0,4.0,1.7251908396946565,1.551434561029613,0.0,50.0,12.091603053435115,20.17830494674471,-4.0,106.0,15.49618320610687,32.36747197544548,1.0,7.0,3.7290076335877864,1.8613425118181934,10.954,13.155,13.132605916030533,0.1359394057080338,0.3440962,7.65755166666667,6.593476212659033,0.6363658995009293,5.51,5.66,5.567251908396946,0.07300924662075108,0.17,0.19,0.18236641221374048,0.00973456621609999,0.046,0.058,0.05341984732824428,0.005840739729660004,0.34,0.55,0.42015267175572524,0.10221294526905013,0.076,0.082,0.07970992366412213,0.002920369864830004,4.39,4.52,4.470381679389313,0.06327468040465047,0.0018,0.0084,0.004319083969465649,0.003212406851313004,0.021,0.022,0.02138167938931298,0.00048672831080500025,160.22,173.38,168.92809160305342,3.4300437570802,41.76,46.4,43.7681679389313,1.1847154315196464,0.034,0.041,0.0369236641221374,0.00233125792958725,10.68,22.05,21.954045801526718,0.7009908462145269,5.96,41.75,22.055038167938932,10.885158258153664,26.78,27.27,27.198625954198473,0.03511913732649557
600,57.6259165445963,60.9190002441406,59.97184936266461,0.43167720174888957,53.8402001063028,59.0938830693562,56.67706443823263,0.8632935344355668,74.7352170308431,75.4701999664306,74.99952977688355,0.05277920089325598,68.6146826426188,90.8052336374918,80.7585641396205,4.50682568716667,0.0,5.0,1.0801393728222997,1.611970945816843,0.0,56.0,9.003484320557492,17.21917500396175,-21.0,47.0,3.5749128919860627,15.657405068254667,1.0,7.0,3.8536585365853657,2.541854987622219,13.1605,13.2975,13.282037456445993,0.015659835695090312,0.3459273,8.21253083333333,6.7783922357142865,0.6903058774708205,5.44,6.0,5.7560975609756095,0.2781484062566616,0.18,0.2,0.19128919860627178,0.009933871652023642,0.054,0.063,0.0590801393728223,0.004470242243410638,0.43,0.46,0.44306620209059233,0.014900807478035417,0.075,0.084,0.0800801393728223,0.004470242243410638,4.21,4.78,4.531742160278746,0.28311534208267414,0.002,0.005,0.0033066202090592336,0.0014900807478035484,0.022,0.024,0.02287108013937282,0.000993387165202364,167.96,177.76,172.5991637630662,2.885359111161146,45.48,50.84,48.2188850174216,1.7624984681891678,0.033,0.04,0.03653658536585366,0.0020151227674851074,10.93,22.09,21.96048780487805,0.65428264167744,5.89,41.8,22.61341463414634,15.043559578869683,26.46,27.34,27.19655052264808,0.053899836443230674
601,55.4879165649414,61.6325834274291,59.94210938511986,0.6972258406440545,54.1473332087198,58.9337164560953,57.09094987632266,0.7295414380667752,74.6849497477213,75.3262166341145,74.99976822941669,0.05951283361655425,67.0315663655599,96.4421666463216,81.91338447042376,5.408619663065178,0.0,5.0,1.8308823529411764,1.4832653071342117,0.0,50.0,14.191176470588236,18.42728392104356,-32.0,80.0,8.977941176470589,31.66148600610224,1.0,7.0,3.0220588235294117,1.9588644642105673,12.155,13.34825,13.328445772058824,0.07601054470540795,0.304574718333333,8.49803166666667,7.075380938547794,0.7909136749137271,5.73,6.24,5.9418750000000005,0.25179022304423254,0.2,0.22,0.21169117647058822,0.009874126393891474,0.053,0.077,0.06702941176470588,0.011848951672669762,0.41,0.49,0.443235294117647,0.03949650557556578,0.088,0.092,0.09033823529411765,0.001974825278778292,4.88,5.05,4.950625,0.08393007434807777,0.002,0.0092,0.004991176470588235,0.003554685501800924,0.022,0.024,0.022830882352941177,0.0009874126393891471,161.51,172.99,167.27433823529412,3.6634714652481963,48.49,52.94,50.30632352941176,1.3469401205326186,0.033,0.04,0.03742279411764706,0.002005875756758624,11.21,22.07,21.9275,0.832676075370528,5.96,41.81,18.024411764705885,11.436567316176026,26.88,27.28,27.200220588235293,0.030274681291930443
602,57.6841667175292,63.1067501068115,60.00667745798186,0.544657156196364,55.6214834849039,62.0671665827433,57.287468301978244,0.8066145993439824,74.7273836771647,75.4819005330403,74.99973047569522,0.05774609626713323,65.85853322347,93.7551162719726,81.12204485775399,5.023805738680902,0.0,5.0,1.7179487179487178,1.729163827252389,0.0,60.0,13.714285714285714,23.382820670761866,-3.0,101.0,12.699633699633699,29.56283002323997,0.5,7.0,4.13919413919414,2.450398093940872,13.1605,13.2975,13.28221794871795,0.015762793246243918,0.320596948333333,7.9412215,6.6034821871306475,0.6563417619869897,5.58,5.66,5.626593406593407,0.039525302215045834,0.19,0.19,0.19,0.0,0.053,0.055,0.05416483516483516,0.0009881325553761412,0.36,0.44,0.3934065934065934,0.0395253022150456,0.075,0.082,0.07907692307692309,0.0034584639438165225,4.34,4.54,4.456483516483516,0.09881325553761468,0.0026,0.005,0.003602197802197802,0.00118575906645137,0.021,0.022,0.021417582417582418,0.0004940662776880693,164.6,175.7,171.44857142857143,3.491844880900191,43.2,48.37,45.784945054945055,1.844142180798257,0.033,0.04,0.036329670329670334,0.0025641258617773712,10.25,22.05,21.955860805860805,0.7120548731091345,5.95,41.75,24.32919413919414,14.216504883863218,26.7,27.4,27.19857142857143,0.0394140379377018
