Cykl_1,HMG,HL,Kondensat [m3]_amax,Kondensat [m3]_std,NaCl [kg]_mean,Sklad_Sb_amin,Sklad_Sb_amax,Sklad_Sb_mean,Sklad_Fe_amax,Sklad_Fe_mean,Sklad_H2SO4_mean,Sklad_Cu_amax,Sklad_Cu_mean,Sklad_Cl_amin,Tiomocznik_mean,NaCl_amin,NaCl_amax,NaCl_mean,NaCl_std
0,1,0,53.0,17.65422116838381,5.34020618556701,0.22,0.24,0.2376632302405498,0.12,0.1101443298969072,175.5057731958763,46.1,43.70762886597938,0.03,27.09568965517241,33.26,50.06,44.58148275862069,7.107623389753192
0,1,0,50.0,15.252297861353806,2.788679245283019,0.22,0.24,0.2269433962264151,0.12,0.1111396226415094,174.5462641509434,47.46,43.54520754716981,0.032,22.79742424242424,4.15,50.05,23.190909090909088,19.22252631163734
0,1,0,36.0,11.359420638701764,3.274193548387097,0.23,0.25,0.236774193548387,0.11,0.105258064516129,173.3683870967742,45.78,43.63548387096775,0.032,21.699352226720645,4.15,50.03,27.19522267206478,16.794178235710653
1,1,0,34.0,11.681412347071335,3.1051792828685256,0.22,0.26,0.2332270916334661,0.11,0.1047410358565737,174.02478087649402,47.25,43.93266932270917,0.032,22.7996,4.16,50.84,25.72868,20.901357045968386
1,1,0,50.0,17.414412868625003,4.3400735294117645,0.22,0.27,0.2592279411764706,0.11,0.1054411764705882,174.63522058823528,45.57,43.250073529411765,0.031,21.724538745387456,4.16,50.06,36.335904059040594,19.233623890883024
0,1,0,53.0,17.859583774158406,5.383458646616542,0.22,0.24,0.2384962406015037,0.12,0.1117293233082706,175.77142857142857,46.1,43.810225563909775,0.03,27.09535849056604,33.26,50.06,44.95241509433962,6.869852137247944
1,1,0,40.0,15.545983190554264,3.821576763485477,0.23,0.26,0.2389626556016597,0.11,0.1099211618257261,174.16829875518673,44.96,43.41053941908714,0.032,21.69920833333333,4.19,50.09,32.01029166666667,18.26675081316388
1,1,0,53.0,18.49562814013957,5.56140350877193,0.24,0.24,0.24,0.12,0.1136842105263157,176.23526315789474,46.1,43.87157894736843,0.03,27.09440528634361,33.26,50.06,46.461189427312775,5.740153084070175
0,1,0,26.0,9.016828825096816,3.86013986013986,0.21,0.27,0.2297202797202797,0.11,0.1044195804195804,172.02853146853147,43.68,42.539020979020975,0.032,21.754210526315788,4.16,50.05,32.19561403508772,16.035668431144526
0,1,0,50.0,15.354926770546877,2.806201550387597,0.22,0.24,0.2259302325581395,0.12,0.1114186046511627,174.67197674418605,47.46,43.75151162790697,0.032,22.79708171206226,4.15,50.05,23.565369649805447,18.869686233592525
0,1,0,44.0,16.423694307979847,3.142446043165468,0.23,0.24,0.2379136690647482,0.1,0.0972086330935251,174.31410071942446,45.31,43.218489208633095,0.032,21.71,1.23,53.32,26.46826714801444,17.621726499195006
1,1,0,40.0,14.185105001898236,3.23938223938224,0.23,0.25,0.2356756756756756,0.11,0.1045405405405405,174.1111969111969,45.78,43.8123166023166,0.032,21.740891472868217,4.15,50.03,26.95891472868217,15.991342757116424
1,1,0,50.0,17.109377286191023,4.142857142857143,0.22,0.27,0.2577777777777778,0.11,0.1057777777777777,174.58984126984126,45.57,43.18,0.031,21.72980079681275,4.16,50.06,34.700039840637444,19.80024453380328
0,1,0,40.0,14.269771664447443,3.1825396825396823,0.23,0.25,0.2354761904761904,0.11,0.1048571428571428,174.24309523809524,45.78,43.86571428571428,0.032,21.736135458167333,4.15,50.03,26.48179282868526,15.93944180869921
1,1,0,40.0,15.207735002495273,3.895910780669145,0.23,0.26,0.2353531598513011,0.11,0.1062565055762081,174.80973977695166,44.96,43.50609665427509,0.032,21.757574626865672,4.19,50.09,32.50981343283582,17.745057178611127
1,1,0,50.0,15.540463423930827,3.2241509433962263,0.22,0.26,0.2346415094339622,0.11,0.1045132075471698,173.42392452830188,47.25,44.25011320754717,0.032,22.79969696969697,4.16,50.84,26.863598484848485,20.722320498669536
0,1,0,50.0,16.697947354884132,4.064406779661017,0.22,0.27,0.2498983050847457,0.11,0.1033898305084745,174.30542372881357,45.57,42.87013559322034,0.031,21.783877551020407,4.16,50.06,33.7462925170068,17.99166523555481
0,1,0,50.0,15.671895737539728,3.236153846153846,0.22,0.26,0.2341538461538461,0.11,0.1047538461538461,173.18476923076923,47.25,44.28646153846154,0.032,22.79976833976834,4.16,50.84,26.85888030888031,20.47811639450792
0,1,0,50.0,15.0062731980368,2.76171875,0.22,0.24,0.224765625,0.12,0.111328125,174.24015624999998,47.46,43.996484375,0.032,22.797529411764707,4.15,50.05,22.985960784313725,17.30494935569535
1,1,0,44.0,17.363272439654473,2.9593073593073598,0.23,0.24,0.2386580086580086,0.1,0.0980952380952381,174.37147186147186,45.31,43.4325974025974,0.032,21.685739130434783,1.23,53.32,24.851304347826087,18.064967255972803
1,1,0,30.0,10.83855501124754,3.6043165467625897,0.21,0.27,0.2216546762589928,0.11,0.1036258992805755,172.34978417266186,43.68,42.639352517985614,0.032,21.79054151624549,4.16,50.03,30.063754512635377,15.144314700131494
1,1,0,50.0,17.367263520990853,4.315261044176707,0.22,0.27,0.2520080321285141,0.11,0.1049477911646586,174.70875502008033,45.57,43.01377510040161,0.031,21.764112903225808,4.16,50.06,35.823508064516126,17.8759499674507
1,1,0,22.0,7.9248071105929725,2.982330827067669,0.22,0.26,0.236390977443609,0.11,0.1041203007518797,171.43669172932331,43.98,42.85165413533835,0.032,16.066490566037736,4.14,47.55,24.73166037735849,14.999890892208484
0,1,0,50.0,14.526806044597766,3.258536585365854,0.22,0.28,0.2576306620209059,0.12,0.1085400696864111,175.5804181184669,45.57,43.8187456445993,0.032,21.806153846153848,4.16,48.34,26.911153846153848,14.877459120832356
0,1,0,40.0,11.657143089357998,4.657439446366782,0.23,0.25,0.2383737024221453,0.14,0.1316262975778546,174.23217993079584,45.09,44.36235294117647,0.032,21.809756944444445,16.69,50.05,38.54309027777778,11.259666872621668
0,1,0,50.0,17.184156601219566,3.419285714285714,0.22,0.26,0.236,0.11,0.1043285714285714,172.84442857142858,47.25,44.60157142857143,0.032,22.79964157706093,4.16,50.84,26.080465949820788,19.91599550914389
0,1,0,20.0,7.282076566016708,3.2136363636363634,0.22,0.26,0.2322077922077922,0.11,0.102077922077922,170.78311688311686,43.94,42.74194805194805,0.03,15.99944625407166,1.54,50.03,26.480651465798047,15.696862189009025
1,1,0,40.0,14.663940758467762,4.1434108527131785,0.23,0.26,0.231046511627907,0.11,0.1040348837209302,174.60244186046512,44.96,43.56639534883721,0.032,21.79396887159533,8.28,50.09,34.52571984435798,15.521029848119174
0,1,0,30.0,10.60504120476219,3.767361111111111,0.21,0.27,0.2172916666666666,0.11,0.1026944444444444,171.8204861111111,43.68,42.64565972222223,0.03,21.818188153310103,4.16,50.04,31.23470383275261,14.666648282840145
1,1,0,40.0,10.839537920470468,4.672,0.23,0.25,0.23656,0.14,0.13344,174.43568,45.09,44.34808,0.032,21.7970281124498,16.69,50.05,38.62132530120481,10.323152740838813
0,1,0,50.0,17.4030366277177,3.57979797979798,0.22,0.28,0.2527272727272727,0.12,0.1068181818181818,175.63131313131314,45.57,43.8879797979798,0.032,21.835777027027028,4.16,50.04,29.79243243243243,14.939229128190371
0,1,0,30.0,10.346336946906902,4.915194346289753,0.23,0.25,0.2387632508833922,0.14,0.1312367491166077,174.452296819788,45.28,44.33261484098939,0.032,21.829751773049644,24.94,50.05,40.7722695035461,9.935088496995064
1,1,0,30.0,10.40458656971756,3.684,0.21,0.22,0.21612,0.11,0.103016,171.91304,43.68,42.704800000000006,0.03,21.81710843373494,4.16,50.03,30.78686746987952,13.810815501812591
1,1,0,40.0,14.42596721611698,3.3488,0.22,0.28,0.25672,0.12,0.1087479999999999,175.98632,45.57,43.78772,0.032,21.81718875502008,4.16,48.34,27.79630522088353,14.461259147538678
1,1,0,20.0,7.241163373389455,3.1709251101321585,0.22,0.24,0.2333039647577092,0.11,0.1039735682819383,171.247577092511,43.94,42.78321585903084,0.032,16.102522123893806,4.17,47.55,26.44694690265487,13.800110658712988
0,1,0,53.0,16.68856864640899,4.73469387755102,0.22,0.24,0.2293877551020408,0.12,0.1030204081632653,173.95367346938775,46.1,43.914693877551024,0.03,27.09354948805461,16.65,50.05,39.410614334470985,10.151316010478068
0,1,0,32.0,13.526233267103716,4.219858156028369,0.23,0.23,0.23,0.11,0.100095744680851,174.09202127659574,45.02,43.8181914893617,0.032,21.85334519572954,8.29,50.09,36.02736654804271,12.39502493100206
0,1,0,50.0,17.338017354524514,3.160839160839161,0.22,0.23,0.2254545454545454,0.12,0.1058181818181818,173.65846153846152,47.46,44.64979020979021,0.032,22.79961403508772,4.15,50.05,26.33021052631579,17.152178647329006
1,1,0,30.0,9.46238121402246,4.74235807860262,0.23,0.25,0.2387336244541484,0.14,0.1312663755458515,174.85842794759827,45.09,44.24218340611353,0.032,21.83078947368421,24.94,50.05,39.34754385964912,10.381423986373544
0,1,0,50.0,18.347726628078664,2.963855421686747,0.22,0.23,0.2248995983935743,0.12,0.1072610441767068,173.3972690763052,47.46,44.665140562249,0.032,22.799879032258065,4.15,50.05,24.670201612903227,17.650444924478876
1,1,0,30.0,10.17452510270811,4.834645669291339,0.23,0.25,0.2403937007874015,0.14,0.1296062992125984,174.95102362204724,45.28,44.2792125984252,0.032,21.85395256916996,24.94,50.05,40.154901185770754,10.216848425814586
1,1,0,50.0,17.180517765749396,4.391836734693878,0.22,0.26,0.2399183673469387,0.11,0.1009632653061224,174.34195918367345,45.57,43.0904081632653,0.032,21.84987704918033,4.17,50.06,36.6319262295082,12.985834636735625
0,1,0,40.0,13.45932281801296,4.731034482758621,0.22,0.24,0.2284137931034482,0.12,0.1008827586206896,173.68068965517242,45.76,43.83793103448276,0.03,27.09387543252595,16.65,50.05,39.43121107266436,10.186460014422703
0,0,1,30.0,9.718666602204506,4.81549815498155,0.23,0.25,0.2418081180811808,0.14,0.1281918819188192,174.65217712177122,45.28,44.2690405904059,0.032,21.875555555555557,24.94,50.05,39.94522222222222,9.696915106869753
0,1,0,40.0,13.011847786984797,4.653333333333333,0.22,0.24,0.2288,0.12,0.10026,173.6338,46.72,43.93453333333333,0.03,27.09397993311037,16.65,50.05,38.7794983277592,9.9562501068642
1,1,0,44.0,16.907046551883912,3.661354581673306,0.24,0.24,0.24,0.1,0.0964860557768924,174.34326693227092,45.31,43.55669322709163,0.031,21.82476,1.23,50.05,30.83576,17.596719905371916
0,1,0,50.0,15.855348281914956,3.96085409252669,0.2,0.26,0.233950177935943,0.11,0.09888256227758,174.65181494661925,45.57,43.1632384341637,0.032,21.889535714285717,4.17,50.06,33.06589285714286,13.305061367062937
0,0,1,36.0,10.784970105906044,4.665584415584416,0.23,0.25,0.2421103896103896,0.14,0.1266883116883117,174.34126623376625,45.28,44.26292207792208,0.032,21.899218241042348,24.95,50.05,38.70758957654723,9.788397229100491
1,1,0,44.0,17.57839927858708,3.533632286995516,0.24,0.24,0.24,0.1,0.0965560538116591,174.1158744394619,45.31,43.50286995515695,0.031,21.81454954954955,1.23,50.05,29.80563063063063,18.36871364584957
0,1,0,40.0,15.801691759736784,3.3559322033898304,0.23,0.24,0.2356949152542373,0.11,0.0979457627118644,173.2366779661017,45.78,43.798,0.032,21.90959183673469,4.16,50.05,27.919081632653057,12.374638830464496
0,1,0,50.0,17.39057131648785,3.486577181208053,0.22,0.28,0.2379194630872483,0.12,0.1008993288590603,175.00778523489933,45.57,44.08677852348993,0.032,21.90986531986532,4.16,50.04,28.97373737373737,11.86405577493609
0,1,0,32.0,12.886888147299032,3.604982206405694,0.23,0.23,0.23,0.11,0.0975302491103202,173.75743772241992,45.02,43.84615658362989,0.032,21.904285714285717,8.29,50.09,33.169178571428574,10.659804094690182
0,1,0,54.0,16.0144046398911,4.6490066225165565,0.22,0.24,0.2288741721854305,0.12,0.0985827814569536,173.34490066225166,46.72,44.17986754966887,0.03,27.094418604651164,16.65,50.05,38.71063122923588,9.912718628117185
1,1,0,32.0,13.230840249488846,3.8034188034188032,0.23,0.23,0.23,0.11,0.097576923076923,174.06794871794872,45.02,43.80564102564103,0.032,21.89274678111588,8.29,50.09,32.71862660944206,11.36476215304673
0,1,0,36.0,13.787769629716262,3.292358803986711,0.23,0.23,0.23,0.11,0.0972425249169435,173.03514950166112,45.02,43.89810631229236,0.032,21.91873333333333,8.29,50.09,32.71306666666667,9.914170962911037
1,1,0,50.0,17.817246932725592,3.5330578512396693,0.22,0.28,0.238099173553719,0.12,0.0997851239669421,174.38148760330577,45.57,43.862355371900826,0.032,21.90858921161826,4.16,50.04,29.350829875518677,13.027562741169348
1,1,0,30.0,8.612978933768341,4.882096069868996,0.23,0.25,0.2436244541484716,0.14,0.1263755458515283,174.29589519650656,45.28,44.24890829694324,0.032,21.902149122807018,24.95,50.05,40.64881578947369,9.097230197696538
0,1,0,52.0,18.66827178412246,3.378839590443686,0.2,0.26,0.2249829351535836,0.11,0.0976655290102389,174.32566552901022,46.08,43.33116040955632,0.034,21.933630136986302,4.17,50.06,28.12188356164384,13.18695912413935
0,1,0,50.0,17.062259270338025,3.52135231316726,0.22,0.26,0.2492526690391459,0.11,0.0998505338078291,173.01903914590747,47.25,45.14725978647687,0.033,22.796714285714284,4.16,50.04,27.11810714285714,16.35229140024903
0,1,0,44.0,14.550121872741409,3.5614617940199333,0.24,0.24,0.24,0.1,0.0961461794019933,173.9885049833887,45.31,43.73139534883721,0.031,21.908066666666667,1.23,50.05,29.9579,15.902668249327236
1,1,0,30.0,9.701751597713942,3.187250996015936,0.22,0.24,0.2254980079681275,0.11,0.0968366533864541,170.00980079681275,44.16,42.991633466135454,0.03,16.180600000000002,1.54,50.03,26.44992,13.61806480929654
1,1,0,50.0,18.20563988903037,3.5814977973568283,0.22,0.28,0.2345374449339207,0.12,0.0981850220264317,174.63568281938328,45.57,43.8904845814978,0.032,21.92703539823009,4.16,50.04,29.75190265486726,13.39946700131653
0,1,0,40.0,15.598724281756434,3.690938511326861,0.23,0.24,0.2354368932038835,0.11,0.0963171521035598,173.04880258899678,46.51,44.01660194174757,0.033,21.969448051948053,4.17,50.05,29.054902597402595,11.825379857969478
1,1,0,30.0,11.359350862144568,3.839416058394161,0.21,0.22,0.2138686131386861,0.11,0.0960510948905109,170.45912408759122,43.68,42.90591240875912,0.03,21.946666666666665,8.26,50.04,31.977619047619047,13.54974602979661
1,1,0,44.0,14.54853337258339,3.816,0.24,0.24,0.24,0.1,0.095704,174.36692000000002,45.31,43.649080000000005,0.031,21.890602409638557,1.23,50.05,32.14020080321285,16.409791590393844
0,1,0,50.0,20.27410255596436,3.4755244755244754,0.22,0.23,0.2285314685314685,0.12,0.0978181818181818,174.56713286713287,47.46,45.393076923076926,0.032,22.80224561403509,4.17,50.05,28.89217543859649,14.960155560880128
0,1,0,50.0,19.077825849686477,3.754266211604096,0.22,0.26,0.251740614334471,0.11,0.099037542662116,173.12245733788396,47.25,45.14409556313993,0.033,22.797808219178084,8.27,50.04,28.341780821917805,14.792604155835646
0,1,1,30.0,11.10555416597179,3.949480968858132,0.21,0.22,0.2141868512110726,0.11,0.0953217993079584,170.3290311418685,43.68,42.91415224913495,0.03,21.990659722222222,8.26,50.04,32.06166666666667,13.454828103812252
1,1,0,36.0,13.45004988762482,3.036764705882353,0.23,0.23,0.23,0.11,0.0950882352941176,172.71558823529412,45.02,43.938235294117646,0.032,21.963690036900367,8.29,50.01,32.936494464944644,9.396339352176756
1,1,0,40.0,15.537363528845855,3.7111111111111112,0.23,0.24,0.2362222222222222,0.11,0.0948592592592592,173.08118518518518,46.51,43.83044444444444,0.033,21.977888888888888,8.26,50.05,30.757,11.120226467633197
1,1,0,50.0,18.49293910335774,3.8423236514522814,0.22,0.28,0.2259751037344398,0.12,0.0957178423236514,175.73817427385893,45.57,44.21410788381743,0.032,21.96908713692946,4.16,50.04,31.75207468879668,10.820146787870536
1,1,0,54.0,16.141852462805673,4.327868852459017,0.22,0.24,0.2262295081967213,0.12,0.0934918032786885,173.52704918032785,46.72,44.3372131147541,0.032,27.095737704918037,16.65,50.05,36.08336065573771,9.202648268926357
0,1,0,30.0,11.036515450801192,3.356521739130435,0.22,0.24,0.2249832775919732,0.11,0.0961070234113712,170.7966220735786,44.59,43.29096989966556,0.03,16.745217391304347,1.54,50.04,25.47277591973244,13.840456042936774
0,1,0,54.0,16.455790237779667,5.28659793814433,0.22,0.24,0.2284536082474227,0.12,0.0934432989690721,173.54883161512026,46.72,44.47745704467354,0.032,27.09491408934708,16.65,50.07,38.767560137457046,10.007056814843663
1,1,0,50.0,19.587886412720675,3.6859375,0.22,0.23,0.2296875,0.12,0.0948125,174.6753125,47.46,45.2871875,0.032,22.802265625,4.17,50.05,29.9243359375,14.456939318515944
1,1,0,44.0,14.163003634002171,4.113043478260869,0.24,0.24,0.24,0.1,0.0956231884057971,173.46753623188405,45.15,43.73797101449276,0.031,21.994818840579708,1.23,50.05,31.904963768115945,14.150052142485064
0,1,0,54.0,16.4849744173532,5.318446601941748,0.22,0.24,0.229126213592233,0.12,0.0935631067961165,173.4688996763754,46.72,44.520064724919095,0.032,27.09533980582524,16.65,50.07,39.35491909385113,9.946917476404154
1,1,0,52.0,18.676688673441152,3.161029411764705,0.2,0.26,0.2138970588235294,0.11,0.0953161764705882,173.92757352941177,46.08,43.228235294117646,0.031,22.038639705882357,4.17,50.04,23.97639705882353,12.2043907876874
1,1,0,32.0,12.032732025690498,4.199999999999999,0.21,0.22,0.2139568345323741,0.11,0.09368345323741,170.24525179856116,44.27,43.01079136690648,0.03,22.05982014388489,8.26,50.04,33.21453237410072,13.483169544727694
1,1,0,50.0,17.815636235968924,3.4872727272727277,0.22,0.28,0.2204363636363636,0.12,0.0946472727272727,175.24967272727272,45.57,44.080254545454544,0.032,22.05527272727273,4.17,50.04,27.62956363636364,12.66185822948158
0,1,0,40.0,14.765760449800732,2.717647058823529,0.23,0.23,0.2299999999999999,0.098,0.094076124567474,171.40152249134948,45.02,43.8657785467128,0.032,22.090934256055363,4.19,50.01,32.76342560553633,10.01265662740761
0,1,0,50.0,19.381862752934374,3.998490566037736,0.25,0.26,0.256,0.1,0.0976,173.55784905660377,47.25,44.777245283018864,0.032,22.797509433962265,8.27,50.04,28.80901886792453,14.805109496911928
1,1,0,50.0,18.527328231379677,4.064233576642335,0.25,0.26,0.2555839416058394,0.1,0.0977664233576642,173.23806569343066,47.25,44.73390510948905,0.032,22.797518248175184,8.27,50.04,29.504744525547444,15.042257964141172
1,1,0,44.0,13.087898499941716,4.363380281690141,0.24,0.24,0.24,0.098,0.0958591549295774,172.88760563380282,45.15,43.57521126760564,0.031,22.10433098591549,16.28,50.06,34.07524647887324,12.813091897247205
0,1,0,52.0,17.611526030636796,3.5787072243346008,0.2,0.22,0.2104942965779467,0.1,0.0958022813688213,173.62828897338403,46.08,43.48684410646388,0.031,22.09809885931559,4.18,50.04,26.83878326996198,11.91628326748169
0,1,0,52.0,17.23719200839411,3.771830985915493,0.2,0.22,0.2095774647887324,0.1,0.096169014084507,173.52873239436622,46.08,43.545352112676056,0.031,22.131302816901407,4.18,50.05,28.669084507042253,13.09217582031909
0,1,0,32.0,11.526144848696386,4.362214983713355,0.22,0.24,0.2394788273615635,0.11,0.0966058631921824,172.0300977198697,44.58,43.506026058631925,0.031,22.16827361563518,16.28,50.06,34.15771986970684,12.189747540897349
1,1,0,32.0,13.401137721582746,4.195620437956204,0.21,0.22,0.2152554744525547,0.096,0.0941021897810218,169.87525547445256,44.27,42.82598540145985,0.03,22.12766423357664,8.26,50.04,33.13335766423358,13.41584554777363
1,1,0,44.0,12.27780137544121,3.46147859922179,0.22,0.23,0.2249805447470817,0.1,0.0959844357976653,171.63852140077822,46.01,43.44249027237354,0.03,17.01338521400778,1.54,50.04,25.922684824902724,15.782669100485917
0,1,0,40.0,12.953508193099776,3.9291970802919702,0.23,0.24,0.2346715328467153,0.096,0.0941313868613138,171.27299270072993,46.51,44.09948905109489,0.033,22.133102189781024,4.17,50.05,28.41244525547445,14.570088490266906
1,1,0,50.0,18.126017660513924,4.303345724907063,0.23,0.23,0.23,0.094,0.094,174.2720817843866,47.15,45.631672862453534,0.032,22.801338289962825,4.17,50.05,31.34527881040892,14.941201387299996
