Cykl_1,HMG,HL,Anoda_ANALIZA As,Anoda_ANALIZA As_amin,Anoda_ANALIZA As_amax,Anoda_ANALIZA Ni,Anoda_ANALIZA Ni_amin,Anoda_ANALIZA Bi,Anoda_ANALIZA Bi_amin,Anoda_ANALIZA Bi_amax,Anoda_ANALIZA Sn,Anoda_ANALIZA Sn_amax,Czas_h,Poziom_naporowe_amax,Poziom_naporowe_mean,Poziom_naporowe_std,Poziom_cyrkulacyjne_amin,Poziom_cyrkulacyjne_std,Sklad_Au_amin,Sklad_Au_amax,Sklad_Au_mean,Sklad_Sb_amin,Sklad_Sb_mean,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Ca_amin,Sklad_Ni_std,Sklad_H2SO4_amin,Sklad_H2SO4_std,Sklad_Cu_amin,Sklad_Cu_std,Sklad_Cl_amax,Sklad_Cl_mean,Sklad_Cl_std
1,1,0,,0.14,0.18,,0.09,,0.0041,0.0041,,0.0008,245.0,75.3441994984944,74.99667655267947,0.1092130347294768,62.5084169387817,5.369610674804724,6.6,6.68,6.640650406504065,0.22,0.2403252032520325,0.058,0.059,0.0585081300813008,0.36,0.0,163.06,4.627560031488583,40.9,1.1462501346403773,0.04,0.0344268292682926,0.0014345345925638
0,1,0,0.13,0.1,0.14,0.0825,0.08,0.004325,0.0043,0.0044,0.00085,0.001,290.0,75.388966623942,74.99520644618721,0.0932567203120978,67.3722002665201,4.856938561685062,5.46,5.86,5.6903780068728524,0.23,0.2454295532646048,0.061,0.065,0.0633780068728522,0.31,0.1177734342816342,163.08,4.880876295455726,41.27,1.2638028117957183,0.038,0.0342611683848797,0.0016631411936962
0,1,0,0.14,0.14,0.14,0.0899999999999999,0.0899999999999999,0.004,0.004,0.004,0.0012,0.0012,275.0,75.1747625318624,74.99563100979266,0.0842608160273613,63.7940835952758,5.000757587144916,5.86,5.96,5.919782608695653,0.22,0.2439130434782609,0.06,0.066,0.0635869565217391,0.36,0.0,168.32,2.799513001126842,41.21,0.7955143909729481,0.04,0.0358586956521739,0.0021536346701541
0,0,1,0.08485,0.0699,0.115,0.2625,0.201,0.00025,0.0002,0.0003,0.005875,0.0093,254.0,75.6770168304443,74.99613619430704,0.1041579690660367,66.0697168350219,4.910046976891674,5.02,5.02,5.02,0.24,0.2458431372549019,0.016,0.018,0.0171686274509803,0.31,0.2024617447000942,166.4,2.8897751162201426,40.94,1.3075452972415218,0.039,0.0344392156862745,0.0022155568816475
1,1,0,0.17,0.17,0.17,0.08,0.08,0.004,0.004,0.004,0.0009,0.0009,251.0,75.6770168304443,74.99635281814417,0.1045384224009416,66.0697168350219,4.92151691334466,5.02,5.02,5.02,0.24,0.2458893280632411,0.016,0.018,0.0171778656126482,0.31,0.2021310954188905,166.4,2.890188038875064,40.94,1.2906045936217645,0.039,0.0344268774703557,0.0022199467614823
0,1,0,0.16,0.16,0.16,0.08,0.08,0.0041,0.0041,0.0041,0.0009,0.0009,263.0,75.4176336924235,74.9937087033142,0.1044289511420226,66.5670168558756,4.928805888680297,5.74,5.98,5.887272727272728,0.26,0.2661363636363636,0.059,0.065,0.0626818181818181,0.32,0.1268385017673702,165.97,2.8274686438410805,41.53,0.6229457495192574,0.036,0.0342727272727272,0.0015457086877514
1,1,0,,0.12,0.17,,0.08,,0.0039,0.004,,0.0009,241.0,75.3122998555501,74.99577858985106,0.0977719231939032,64.5849000295003,4.850334222781286,5.93,6.12,6.044156378600823,0.23,0.2480246913580247,0.058,0.061,0.0598024691358024,0.35,0.0196296007530781,165.51,5.367639162793474,41.59,0.7855431775968754,0.038,0.0341234567901234,0.0019753609318658
1,1,0,,0.1,0.12,,0.09,,0.0039,0.004,,0.0009,252.0,75.4176336924235,74.99464239995879,0.1050722596847493,66.5670168558756,4.985703014074761,5.74,5.98,5.888346456692914,0.26,0.2661811023622047,0.059,0.065,0.0627086614173228,0.32,0.1265703329129499,165.97,2.725155657481825,41.53,0.6032556948092967,0.036,0.0342047244094488,0.0015365820222498
0,1,0,0.16,0.16,0.16,0.0899999999999999,0.0899999999999999,0.0043,0.0043,0.0043,0.0011,0.0011,286.0,75.6892331441243,74.99554755230528,0.1042002684941876,65.3551167805989,5.453055077955724,5.88,6.3,6.081951219512195,0.24,0.259581881533101,0.063,0.066,0.0647560975609756,0.38,0.0520528133981834,168.96,2.907649572238838,41.1,1.0605239173468164,0.04,0.0348013937282229,0.0022653358034688
0,1,0,0.1475,0.14,0.17,0.1099999999999999,0.08,0.00395,0.0038,0.0044,0.00035,0.0008,274.0,75.6770168304443,74.9944035967967,0.1028172073805355,66.0697168350219,4.648944106749269,4.84,5.02,5.006254545454545,0.23,0.2453454545454545,0.016,0.022,0.01768,0.31,0.1975220549116206,166.4,2.9153763468084715,40.94,1.375646877576141,0.039,0.0344618181818181,0.0023259478021873
0,1,0,0.1325,0.1,0.15,0.095,0.08,0.0042,0.004,0.0044,0.0011,0.0014,303.0,75.2726666768392,74.99687106783031,0.0896728946312182,67.9900833129882,4.5342341036256215,5.47,5.62,5.531710526315789,0.2,0.2236842105263158,0.054,0.062,0.0592894736842105,0.33,0.1353136976405228,164.35,3.4551743319096158,40.34,1.140342506349469,0.038,0.0346710526315789,0.0014155026433017
1,1,0,0.1675,0.13,0.18,0.0825,0.08,0.003675,0.0036,0.0039,0.00095,0.001,252.0,75.6770168304443,74.9938167526711,0.1063908869105621,66.0697168350219,4.604790881275153,4.84,5.02,5.016456692913385,0.23,0.2464173228346456,0.016,0.022,0.0174409448818897,0.31,0.1936226593481898,166.4,2.931039317142358,40.94,1.3322344906130028,0.039,0.034523622047244,0.002381880105468
1,1,0,,0.13,0.13,,0.09,,0.0039,0.0039,,0.0008,227.0,75.1747625318624,74.99425953489684,0.0906961438955704,63.7940835952758,5.043931048832612,5.86,5.96,5.927105263157896,0.22,0.2468421052631579,0.06,0.066,0.0640263157894736,0.36,0.0,168.32,2.979207834029024,41.21,0.8383678269484293,0.04,0.0358947368421052,0.0021907632329345
1,1,0,0.1399999999999999,0.1,0.18,0.105,0.08,0.004,0.0036,0.0044,0.00095,0.001,226.0,75.3441994984944,74.99441762864261,0.1170004199812062,62.5084169387817,5.335223241374414,6.6,6.68,6.654035087719298,0.22,0.2470175438596491,0.058,0.059,0.0586754385964912,0.36,0.0,170.24,3.032293388163554,40.78,0.994048399434784,0.04,0.0351228070175438,0.0021978778345962
1,1,0,0.1475,0.14,0.16,0.0974999999999999,0.07,0.004125,0.0037,0.0048,0.00095,0.0013,242.0,75.2650994618733,74.99620270576624,0.0959170473081473,64.5849000295003,4.656671615856338,5.93,6.28,6.062798353909465,0.23,0.2509465020576132,0.058,0.062,0.0600905349794238,0.35,0.0243367972286906,165.51,4.732841126001054,41.59,0.8147271205279196,0.038,0.0339341563786008,0.001674981808286
0,1,0,0.1625,0.14,0.17,0.09,0.08,0.0042499999999999,0.0038,0.0044,0.00065,0.0008,279.0,75.2614331563313,74.99597507542694,0.089923183160037,67.9900833129882,4.594819820840314,5.47,5.62,5.5250179211469534,0.2,0.2246594982078853,0.054,0.062,0.0595340501792114,0.33,0.1338102016196911,164.35,3.4445922787147696,40.34,1.1001697689622305,0.038,0.0347311827956989,0.001394798546189
0,1,0,0.14,0.14,0.14,0.06,0.05,0.00435,0.0043,0.0044,0.0004,0.0006,307.0,75.6770168304443,74.9943796713989,0.1011293794314552,66.0697168350219,4.872790725845057,4.84,5.02,4.974415584415584,0.23,0.2429220779220779,0.016,0.022,0.0186103896103896,0.31,0.1964052445682459,166.4,3.445237241674866,40.94,1.4390857496153546,0.039,0.0341493506493506,0.0022765837241779
1,1,0,0.1574999999999999,0.1,0.18,0.1,0.08,0.004025,0.0036,0.0044,0.0010249999999999,0.0012,262.0,75.2658664703369,74.9954153144785,0.0949053948131892,68.3066666920979,5.026944054466608,5.78,5.84,5.7932319391634985,0.22,0.2327756653992395,0.049,0.058,0.0557338403041825,0.32,0.0911568404373967,168.96,3.4280424334101496,41.38,0.9576842370538846,0.037,0.0348212927756654,0.0015316019160416
0,1,0,0.15,0.14,0.16,0.07,0.07,0.0044,0.0043,0.0045,0.00065,0.0007,303.0,75.2650994618733,74.98827082439311,0.1406902258630446,64.5849000295003,5.049315514440184,5.93,6.28,6.125953947368421,0.23,0.2595723684210527,0.058,0.062,0.0606973684210526,0.35,0.1107817806238295,165.51,4.867167389251916,41.59,0.8802430740045493,0.039,0.0344210526315789,0.0020376855951494
1,1,0,0.1625,0.14,0.17,0.0925,0.09,0.004,0.0037,0.0041,0.001225,0.0013,253.0,75.5477165222168,74.99507699852981,0.110628278709484,65.0851165771484,5.102319220380663,6.13,7.0,6.622874015748032,0.23,0.2543307086614174,0.063,0.068,0.0654448818897637,0.38,0.0625999807199004,167.17,3.3986384446598925,42.24,1.2530254923351762,0.038,0.0350314960629921,0.0015189813930119
0,1,0,0.14,0.14,0.14,0.0899999999999999,0.0899999999999999,0.0048,0.0048,0.0048,0.0014,0.0014,263.0,75.2658664703369,74.99544561937476,0.0947543847689836,67.7610837300618,5.115825984014691,5.78,5.84,5.792272727272728,0.22,0.2327272727272727,0.049,0.058,0.055840909090909,0.32,0.0949349842107742,168.96,3.509608124519667,41.38,0.9558157169435476,0.037,0.0348181818181818,0.0015295228104389
1,0,1,0.0778,0.0686,0.094,0.2162249999999999,0.184,0.00025,0.0001,0.0006,0.0053999999999999,0.0074,269.0,75.6770168304443,74.99309124280275,0.1045674750698934,67.9003499348958,4.434510972714991,4.84,5.02,4.984666666666667,0.23,0.2442592592592592,0.016,0.022,0.0184222222222222,0.31,0.1918006051058213,166.4,3.177488252871461,40.94,1.4208302719572183,0.039,0.0342629629629629,0.0023944868753853
1,1,0,0.17,0.17,0.17,0.05,0.05,0.0034,0.0034,0.0034,0.0005,0.0005,239.0,75.2176500956217,74.99496657839244,0.1008250727726708,70.370949935913,4.224150526001886,5.75,5.89,5.784605809128631,0.2,0.2321991701244813,0.059,0.067,0.0605601659751037,0.36,0.1744016048627417,164.1,5.45975220174195,40.62,1.2250757774287242,0.036,0.0331867219917012,0.0016028587876736
0,1,0,0.145,0.14,0.16,0.0625,0.05,0.0044,0.0043,0.0045,0.000475,0.0008,286.0,75.2650994618733,74.98751370010028,0.1441810163722022,64.5849000295003,4.934767035023343,5.93,6.28,6.135121951219512,0.23,0.2609756097560975,0.058,0.062,0.0608292682926829,0.35,0.1126860278983449,165.51,4.79363410682322,41.59,0.9001625666389411,0.039,0.034390243902439,0.0020639197236371
0,1,0,0.141,0.13,0.16,0.0925,0.08,0.004025,0.0034,0.0051,0.000655,0.0008,300.0,75.1747625318624,74.98195158535286,0.2571815033614892,63.7940835952758,5.400004687680347,5.74,5.96,5.878338870431894,0.22,0.2485714285714286,0.06,0.066,0.0636611295681063,0.36,0.0092840018865732,167.68,3.5029919475667386,41.22,0.7874598887638288,0.04,0.0356810631229235,0.0024244463696554
0,1,0,0.1349999999999999,0.12,0.16,0.095,0.08,0.00435,0.0043,0.0044,0.000475,0.0008,303.0,75.4176336924235,74.99556985436756,0.0987730502988884,66.2608167012532,5.049619161430625,5.49,5.98,5.78973597359736,0.22,0.2522112211221122,0.057,0.065,0.0616600660066006,0.32,0.1322612021491934,167.29,2.889117189290842,41.53,0.6232660707383902,0.038,0.0349042904290429,0.0018162478811282
1,1,0,0.17,0.17,0.17,0.05,0.05,0.0034,0.0034,0.0034,0.0008,0.0008,248.0,75.2176500956217,74.99604938793681,0.0991766805334514,70.370949935913,4.3648114233096384,5.75,5.89,5.7901612903225805,0.2,0.235,0.059,0.067,0.061258064516129,0.36,0.1613057071153064,164.1,5.427546801368923,40.62,1.4724354785216538,0.036,0.033024193548387,0.001599411377948
1,1,0,0.15,0.14,0.16,0.0674999999999999,0.03,0.003625,0.0033,0.0041,0.00085,0.0011,253.0,75.6892331441243,74.99573031495515,0.111213386786881,65.3551167805989,5.550657731759764,5.88,6.3,6.000708661417323,0.24,0.2646456692913386,0.063,0.066,0.0649842519685039,0.38,0.0544009736707274,168.96,2.8718413047813285,41.1,1.159994079314232,0.04,0.0346614173228346,0.0025091783214567
1,1,0,0.1505,0.12,0.17,0.08,0.05,0.003945,0.0033,0.0047,0.000775,0.0012,225.0,75.2658664703369,74.99547163272773,0.0969569778481327,68.3066666920979,5.046112880901054,5.78,5.84,5.7866079295154185,0.22,0.2348017621145374,0.049,0.058,0.0567092511013215,0.32,0.0936454327626651,168.96,3.1096394590060124,41.38,0.9929540494592144,0.037,0.0348502202643171,0.0016360262252409
1,1,0,0.1275,0.12,0.15,0.07,0.07,0.0042,0.0033,0.0045,0.000875,0.0011,249.0,75.2176500956217,74.99578456424435,0.1001907509696534,66.2643161773681,4.6478571508547954,5.75,5.89,5.792310756972111,0.2,0.23601593625498,0.059,0.067,0.0615179282868525,0.36,0.1563135881764772,164.1,5.4921715215669495,40.62,1.4779671588736898,0.036,0.0329641434262948,0.00159333272211
0,1,0,0.138,0.1,0.16,0.0785,0.07,0.004265,0.004,0.0044,0.0008049999999999,0.0012,298.0,75.2176500956217,74.99673113306403,0.0926066924348838,66.2643161773681,4.690068348472905,5.75,5.89,5.8092,0.2,0.2376,0.059,0.067,0.0626,0.36,0.1521004772640327,164.1,5.30184695779496,40.62,1.4062751482701197,0.036,0.0325,0.0016428623361433
0,1,0,0.16,0.16,0.16,0.1,0.1,0.0041,0.0041,0.0041,0.0006,0.0006,276.0,75.1882498423258,74.99558437559193,0.094510634021601,66.2643161773681,4.647300016419764,5.75,5.89,5.803646209386281,0.2,0.2385559566787003,0.059,0.067,0.0624657039711191,0.36,0.1455537869019388,164.1,5.508643310496007,40.62,1.4601246928473992,0.036,0.0324801444043321,0.0015640211948411
1,0,1,0.0938499999999999,0.0754,0.111,0.2385,0.184,0.0003999999999999,0.0001,0.0007,0.007975,0.0143,233.0,75.6770168304443,74.993016334751,0.1100174749810492,67.9003499348958,4.3342936343202245,4.84,5.02,4.975574468085107,0.23,0.2446808510638297,0.016,0.022,0.0189106382978723,0.31,0.173832352719955,166.4,3.388942392561159,40.94,1.4556595309137368,0.039,0.0347404255319148,0.0022218475770753
1,1,0,0.13,0.13,0.13,0.08,0.08,0.0034,0.0034,0.0034,0.0014,0.0014,253.0,75.5477165222168,74.9955372821097,0.1028002792197637,65.0851165771484,4.959241408566933,6.13,7.0,6.458464566929134,0.23,0.2505511811023622,0.063,0.068,0.0645,0.38,0.0426071394941625,167.17,3.5659797797011987,42.24,1.1424027017483522,0.038,0.0345275590551181,0.0017929452072669
0,1,0,0.147,0.14,0.16,0.081,0.07,0.00448,0.0041,0.0048,0.0009199999999999,0.0014,283.0,75.246800104777,74.98703730988218,0.1444943770233388,68.4715329488118,4.876591652303497,5.93,6.28,6.1779577464788735,0.23,0.267112676056338,0.058,0.062,0.0613239436619718,0.35,0.1263362263339692,165.51,4.308002445383131,41.59,0.93053931090925,0.039,0.0348802816901408,0.0018740647396195
1,1,0,0.1375,0.13,0.14,0.1025,0.09,0.00465,0.0038,0.0056,0.00065,0.0008,241.0,75.2431332906087,74.99522602234296,0.0911568460749054,70.2772502899169,4.730696008600164,6.12,6.28,6.168925619834711,0.26,0.2661157024793388,0.061,0.062,0.0613057851239669,0.36,0.1200404581843593,166.4,4.317474399756374,41.59,0.9733072582508048,0.039,0.0348099173553719,0.0018860221794006
1,1,0,0.14,0.14,0.14,0.0899999999999999,0.0899999999999999,0.0038,0.0038,0.0038,0.0008,0.0008,241.0,75.388966623942,74.99545317240751,0.1054364775542072,67.3722002665201,5.015176577414871,5.46,5.59,5.550247933884298,0.23,0.2438842975206611,0.063,0.065,0.0643884297520661,0.31,0.0092338813987964,163.08,5.567645525563767,41.27,0.8570932267985141,0.038,0.0350743801652892,0.0016607016926998
0,1,0,0.1784999999999999,0.17,0.18,0.0715,0.07,0.004325,0.0039,0.0044,0.000515,0.0006,308.0,75.4176336924235,74.99531607544245,0.1016426604411974,65.0125830968221,5.375962916782998,5.49,5.98,5.7453074433656965,0.22,0.246051779935275,0.057,0.065,0.061168284789644,0.32,0.0900661716139687,166.66,3.186613532958032,41.53,0.5822000399168811,0.038,0.0348608414239482,0.0018081850170656
0,1,0,0.125,0.12,0.14,0.0875,0.05,0.0044,0.0044,0.0044,0.00035,0.0004,253.0,75.5477165222168,74.9940225814679,0.1028070819353816,65.0851165771484,4.372994939212177,6.13,6.58,6.409921259842519,0.23,0.2486614173228346,0.063,0.065,0.0642440944881889,0.38,0.0340083123774041,167.17,3.53313871586184,42.24,1.0605520591038455,0.038,0.0343779527559055,0.0019107730110443
0,1,0,0.1319998943643374,0.08,0.18,0.08,0.04,0.0039850324829662,0.003,0.0049,0.0006399926055036,0.0009,284.0,75.6892331441243,74.97654665204143,0.337358480495345,67.5792664845784,5.159146575671145,5.88,6.0,5.946526315789473,0.26,0.2655438596491228,0.063,0.066,0.0646631578947368,0.38,0.0597489186840556,168.96,2.838606593582609,41.1,1.1804790189195358,0.04,0.0344210526315789,0.0024819586230183
1,1,0,0.1,0.1,0.1,0.0899999999999999,0.0899999999999999,0.006,0.006,0.006,0.0006,0.0006,249.0,75.6892331441243,74.97374999147954,0.3593429544439172,67.5792664845784,5.320712793089124,5.88,6.0,5.953147410358566,0.26,0.2660956175298805,0.063,0.066,0.0648286852589641,0.38,0.0586587945943916,168.96,2.9224878491937663,41.1,1.2218176623375496,0.04,0.0344780876494023,0.0026401738443304
1,1,0,,0.1,0.12,,0.07,,0.0045,0.006,,0.0008,236.0,75.5477165222168,74.99368936482277,0.1060958142312523,65.0851165771484,4.461084802992885,6.13,6.58,6.4192857142857145,0.23,0.2492857142857143,0.063,0.065,0.0642857142857143,0.38,0.0336117068213317,167.17,3.538242414999172,42.24,1.042504040265966,0.038,0.0344957983193277,0.0019021371483952
1,1,0,,,,,,,,,,,233.0,75.1882498423258,74.99558831198048,0.1000420577044871,66.2643161773681,4.647756879682748,5.75,5.89,5.798851063829788,0.24,0.24,0.06,0.067,0.0624425531914893,0.36,0.1337423078535122,164.1,5.422972770683728,40.62,1.5815627703345925,0.034,0.0324,0.0013435505964154
0,1,0,0.1699999999999999,0.16,0.18,0.1025,0.07,0.00465,0.0044,0.0048,0.0007499999999999,0.0013,267.0,75.3430831909179,74.9945888570352,0.1039100219165739,62.5084169387817,5.336303661205828,5.8,6.68,6.249850746268657,0.22,0.2404477611940298,0.059,0.06,0.0594888059701492,0.36,0.2403887510577048,170.24,2.6456956532086053,40.78,1.1328831992627366,0.04,0.0356305970149253,0.0025938771931559
0,1,0,0.165,0.16,0.18,0.1,0.1,0.0046,0.0046,0.0046,0.000625,0.0013,264.0,75.246800104777,74.98664762381672,0.148923726140616,67.3622671763102,5.197472422049556,6.12,6.28,6.198796992481204,0.26,0.2698496240601504,0.061,0.062,0.0614924812030075,0.36,0.1302303251159225,168.7,3.652700259492974,41.59,0.8236772937842083,0.039,0.0354624060150375,0.0016277360828108
0,1,0,0.139,0.13,0.17,0.082,0.08,0.004495,0.0039,0.0046,0.000505,0.0006,255.0,75.2726666768392,74.94250630190308,0.8447123741509478,66.4959831237793,4.8750572061815385,5.47,5.62,5.5441245136186765,0.23,0.2349416342412451,0.061,0.062,0.0614941634241245,0.33,0.1703201023273801,168.7,2.4717958418631585,40.34,1.571946812126807,0.04,0.0355642023346303,0.0014130953688271
1,1,0,0.16,0.16,0.16,0.1099999999999999,0.1099999999999999,0.0049,0.0049,0.0049,0.0006,0.0006,233.0,75.2726666768392,74.93783973484607,0.8832551390538861,66.4959831237793,4.836933498126665,5.47,5.62,5.537659574468084,0.23,0.2345106382978723,0.061,0.062,0.0614510638297872,0.33,0.169544944691946,168.7,2.520826733341841,40.34,1.4593015203998525,0.038,0.0354127659574468,0.0012454390330967
1,1,0,0.15,0.15,0.15,0.03,0.03,0.0036,0.0036,0.0036,0.0008,0.0008,227.0,75.3430831909179,74.99509261276191,0.1046707239642381,62.5084169387817,5.238338107765875,5.8,6.68,6.29017543859649,0.22,0.2422807017543859,0.059,0.06,0.0594429824561403,0.36,0.2389590222794986,170.24,2.737055943111408,40.78,1.15168371637544,0.04,0.0355307017543859,0.0026687827314125
0,1,0,0.1625,0.13,0.18,0.0875,0.07,0.004575,0.0045,0.0046,0.00095,0.0013,251.0,75.388966623942,74.994741358832,0.1042259494429226,67.3722002665201,5.036450931951854,5.46,5.59,5.5252589641434255,0.23,0.2400398406374502,0.063,0.065,0.064003984063745,0.31,0.0100199005171966,163.08,5.044587273046093,41.27,1.081357858218037,0.039,0.0349960159362549,0.0020189066505772
1,1,0,0.1574999999999999,0.13,0.18,0.0975,0.08,0.0049,0.0043,0.0056,0.00055,0.0006,228.0,75.388966623942,74.99433545136675,0.1088076823044856,67.3722002665201,5.066957904703783,5.46,5.59,5.528122270742358,0.23,0.2404803493449781,0.063,0.065,0.0640480349344978,0.31,0.0100103371072218,163.97,4.948462710707684,41.27,1.0042785509768797,0.039,0.0348078602620087,0.001900537610377
1,1,1,0.1097610281556469,0.0754,0.16,0.1604847832964251,0.03,0.0020925561531161,0.0005,0.0049,0.004113622271433,0.0072,249.0,75.2855168660481,74.99542332974389,0.1030561281677081,66.2608167012532,5.26402259512833,5.49,5.98,5.726144578313254,0.22,0.2440963855421686,0.057,0.065,0.0608554216867469,0.32,0.0901223420314293,166.66,3.222866904533489,41.53,0.5223812037550062,0.038,0.0349999999999999,0.0018665130505147
0,1,0,0.17,0.17,0.17,0.12,0.12,0.005,0.005,0.005,0.0011,0.0011,273.0,75.2730668385823,74.99519692237783,0.1014787135564613,64.4520332336425,5.538688413655155,5.49,5.98,5.692080291970803,0.22,0.2406204379562044,0.057,0.065,0.0602992700729927,0.32,0.0887703761079137,166.66,3.3850117786873075,41.53,0.5046518622232532,0.038,0.0347883211678832,0.00191171693513
0,1,0,0.165,0.16,0.18,0.095,0.07,0.004625,0.0044,0.0048,0.0006,0.0007,264.0,75.3036337534586,74.94426592612177,0.8338984961969144,66.4959831237793,4.905569344000493,5.47,5.62,5.557169811320756,0.23,0.235811320754717,0.061,0.062,0.0615811320754716,0.33,0.1680644530451293,168.7,2.283130310280582,40.34,1.5641406542501035,0.04,0.035766037735849,0.0017205248710506
0,1,0,0.14,0.1,0.18,0.0949999999999999,0.09,0.00445,0.0041,0.0047,0.000875,0.001,283.0,75.1329168955485,74.97995552727744,0.26461979223069,63.7940835952758,5.779199986270825,5.72,5.96,5.821408450704225,0.22,0.2467605633802816,0.06,0.066,0.0628309859154929,0.36,0.0098482994036883,166.4,4.018990289772525,41.22,0.8507407488938614,0.04,0.035225352112676,0.0023878205867967
1,1,0,0.1199999999999999,0.1,0.18,0.08,0.08,0.004,0.0039,0.0043,0.0003,0.0006,256.0,75.2578001658121,74.99460992643469,0.101410469448876,66.2643161773681,5.0505112175593245,5.75,5.89,5.832801556420233,0.24,0.24,0.06,0.067,0.0641400778210116,0.36,0.137907514263266,167.68,3.805355176007146,40.62,1.2385486212728258,0.035,0.032408560311284,0.0015182498756215
1,1,0,0.115,0.1,0.12,0.0775,0.07,0.004,0.0039,0.0041,0.000525,0.0009,224.0,75.3972162882487,74.99506893211117,0.1026507822356983,64.9163167317708,5.341073677661673,5.78,5.78,5.78,0.22,0.2291555555555555,0.056,0.058,0.0569155555555555,0.36,0.1298244846914365,170.24,2.919002466053313,41.38,1.032843730016751,0.039,0.03568,0.0019650517986629
0,1,0,0.16,0.14,0.18,0.0949999999999999,0.09,0.0043,0.0041,0.0045,0.0009,0.001,243.0,75.3972162882487,74.9947129993625,0.0999732672038342,64.9163167317708,5.54339613657907,5.78,5.78,5.78,0.22,0.2284426229508196,0.056,0.058,0.0568442622950819,0.36,0.1286777524473601,170.24,2.8367086327702538,41.38,1.1854197060868488,0.039,0.0357049180327868,0.0018886210031833
1,1,0,0.1525,0.13,0.16,0.0725,0.07,0.0037749999999999,0.0034,0.0039,0.0011,0.0014,221.0,75.241783396403,74.99443101868853,0.10177509667577,62.5084169387817,5.213158859442767,5.8,6.68,6.184504504504504,0.22,0.2374774774774774,0.059,0.06,0.059563063063063,0.36,0.2386214535968393,170.24,2.4550516932641897,40.78,1.2059633776597356,0.04,0.0357837837837837,0.0027486085509969
