Cykl_1,HMG,HL,Anoda_ANALIZA As,Anoda_ANALIZA As_amin,Anoda_ANALIZA As_amax,Anoda_ANALIZA Ni,Anoda_ANALIZA Ni_amin,Anoda_ANALIZA Ni_amax,Anoda_ANALIZA Bi,Anoda_ANALIZA Bi_amin,Anoda_ANALIZA Bi_amax,Anoda_ANALIZA Sn,Anoda_ANALIZA Sn_amin,Anoda_ANALIZA Sn_amax,Anoda_ANALIZA Sn_diff,NaCl [kg]_amin,NaCl [kg]_mean,Natezenie_prad_mean,Sklad_Au_amin,Sklad_Au_amax,Sklad_Au_mean,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Ni_amin,Sklad_Ni_amax,Sklad_Ni_mean,Sklad_Ni_std,Sklad_Zn_amin,Sklad_Zn_amax,Sklad_Zn_mean
0,1,0,0.141,0.13,0.16,0.0925,0.08,0.12,0.004025,0.0034,0.0051,0.000655,0.0004,0.0008,0.0004,0.5,2.954485049833887,13.059701827242524,5.74,5.96,5.878338870431894,0.06,0.066,0.0636611295681063,4.72,4.74,4.726245847176079,0.0092840018865732,0.022,0.022,0.022
0,1,0,0.1349999999999999,0.12,0.16,0.095,0.08,0.1,0.00435,0.0043,0.0044,0.000475,0.0003,0.0008,0.0005,0.5,3.5874587458745872,12.946441419141914,5.49,5.98,5.78973597359736,0.057,0.065,0.0616600660066006,4.56,5.0,4.709174917491749,0.1322612021491934,0.022,0.022,0.022
1,1,0,0.17,0.17,0.17,0.05,0.05,0.05,0.0034,0.0034,0.0034,0.0008,0.0008,0.0008,0.0,1.5,5.131048387096774,13.062965725806452,5.75,5.89,5.7901612903225805,0.059,0.067,0.061258064516129,4.5,4.92,4.607822580645161,0.1613057071153064,0.022,0.022,0.0219999999999999
1,1,0,0.15,0.14,0.16,0.0674999999999999,0.03,0.1,0.003625,0.0033,0.0041,0.00085,0.0005,0.0011,0.0006,0.5,4.383858267716535,13.119964566929134,5.88,6.3,6.000708661417323,0.063,0.066,0.0649842519685039,4.84,4.96,4.921338582677166,0.0544009736707274,0.022,0.022,0.022
1,1,0,0.1505,0.12,0.17,0.08,0.05,0.14,0.003945,0.0033,0.0047,0.000775,0.0002,0.0012,0.0009999999999999,0.5,3.671806167400881,13.78164537444934,5.78,5.84,5.7866079295154185,0.049,0.058,0.0567092511013215,4.5,4.76,4.549955947136564,0.0936454327626651,0.023,0.023,0.023
1,1,0,0.1275,0.12,0.15,0.07,0.07,0.07,0.0042,0.0033,0.0045,0.000875,0.0008,0.0011,0.0003,1.5,5.129482071713148,13.063415338645418,5.75,5.89,5.792310756972111,0.059,0.067,0.0615179282868525,4.5,4.92,4.606533864541833,0.1563135881764772,0.022,0.022,0.022
0,1,0,0.138,0.1,0.16,0.0785,0.07,0.09,0.004265,0.004,0.0044,0.0008049999999999,0.0006,0.0012,0.0006,1.5,5.31,13.06295,5.75,5.89,5.8092,0.059,0.067,0.0626,4.5,4.92,4.6316,0.1521004772640327,0.022,0.022,0.022
0,1,0,0.16,0.16,0.16,0.1,0.1,0.1,0.0041,0.0041,0.0041,0.0006,0.0006,0.0006,0.0,1.5,5.382671480144404,13.063086642599275,5.75,5.89,5.803646209386281,0.059,0.067,0.0624657039711191,4.5,4.92,4.615234657039712,0.1455537869019388,0.022,0.022,0.022
1,0,1,0.0938499999999999,0.0754,0.111,0.2385,0.184,0.272,0.0003999999999999,0.0001,0.0007,0.007975,0.0034,0.0143,0.0109,0.5,4.28936170212766,12.945732978723404,4.84,5.02,4.975574468085107,0.016,0.022,0.0189106382978723,6.74,7.15,6.849489361702128,0.173832352719955,0.09,0.09,0.09
1,1,0,0.13,0.13,0.13,0.08,0.08,0.08,0.0034,0.0034,0.0034,0.0014,0.0014,0.0014,0.0,0.5,4.179133858267717,12.993838582677164,6.13,7.0,6.458464566929134,0.063,0.068,0.0645,4.76,4.96,4.813385826771653,0.0426071394941625,0.024,0.024,0.024
0,1,0,0.147,0.14,0.16,0.081,0.07,0.1,0.00448,0.0041,0.0048,0.0009199999999999,0.0006,0.0014,0.0008,0.5,4.060563380281691,13.116720070422534,5.93,6.28,6.1779577464788735,0.058,0.062,0.0613239436619718,4.8,5.06,4.901549295774648,0.1263362263339692,0.022,0.022,0.022
1,1,0,0.1375,0.13,0.14,0.1025,0.09,0.12,0.00465,0.0038,0.0056,0.00065,0.0005,0.0008,0.0003,0.5,4.190909090909091,13.120819214876033,6.12,6.28,6.168925619834711,0.061,0.062,0.0613057851239669,4.8,5.06,4.879504132231404,0.1200404581843593,0.022,0.022,0.022
1,1,0,0.14,0.14,0.14,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.0038,0.0038,0.0038,0.0008,0.0008,0.0008,0.0,0.5,3.508264462809917,12.988514462809915,5.46,5.59,5.550247933884298,0.063,0.065,0.0643884297520661,4.42,4.44,4.433884297520661,0.0092338813987964,0.02,0.02,0.02
0,1,0,0.1784999999999999,0.17,0.18,0.0715,0.07,0.08,0.004325,0.0039,0.0044,0.000515,0.0005,0.0006,9.999999999999994e-05,0.5,3.436893203883495,12.944983009708736,5.49,5.98,5.7453074433656965,0.057,0.065,0.061168284789644,4.56,4.74,4.65378640776699,0.0900661716139687,0.022,0.022,0.022
0,1,0,0.125,0.12,0.14,0.0875,0.05,0.1,0.0044,0.0044,0.0044,0.00035,0.0002,0.0004,0.0002,0.5,4.216535433070866,12.992780511811024,6.13,6.58,6.409921259842519,0.063,0.065,0.0642440944881889,4.76,4.83,4.803543307086614,0.0340083123774041,0.024,0.024,0.024
0,1,0,0.1319998943643374,0.08,0.18,0.08,0.04,0.14,0.0039850324829662,0.003,0.0049,0.0006399926055036,0.0005,0.0009,0.0003999999999999,0.5,4.442105263157894,13.117667543859648,5.88,6.0,5.946526315789473,0.063,0.066,0.0646631578947368,4.84,4.96,4.906526315789473,0.0597489186840556,0.022,0.022,0.022
1,1,0,0.1,0.1,0.1,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.006,0.006,0.006,0.0006,0.0006,0.0006,0.0,0.5,4.444223107569721,13.11669123505976,5.88,6.0,5.953147410358566,0.063,0.066,0.0648286852589641,4.84,4.96,4.913147410358566,0.0586587945943916,0.022,0.022,0.0219999999999999
1,1,0,,0.1,0.12,,0.07,0.09,,0.0045,0.006,,0.0006,0.0008,0.0002,0.5,4.107142857142857,12.98766911764706,6.13,6.58,6.4192857142857145,0.063,0.065,0.0642857142857143,4.76,4.83,4.805,0.0336117068213317,0.024,0.024,0.024
1,1,0,,,,,,,,,,,,,,4.0,5.540425531914893,13.064109574468086,5.75,5.89,5.798851063829788,0.06,0.067,0.0624425531914893,4.5,4.78,4.597702127659574,0.1337423078535122,0.022,0.022,0.022
0,1,0,0.1699999999999999,0.16,0.18,0.1025,0.07,0.12,0.00465,0.0044,0.0048,0.0007499999999999,0.0005,0.0013,0.0007999999999999,0.5,3.3708955223880595,13.784611007462686,5.8,6.68,6.249850746268657,0.059,0.06,0.0594888059701492,4.68,5.16,4.925373134328358,0.2403887510577048,0.022,0.022,0.022
0,1,0,0.165,0.16,0.18,0.1,0.1,0.1,0.0046,0.0046,0.0046,0.000625,0.0004,0.0013,0.0009,0.5,3.626691729323309,13.118079887218046,6.12,6.28,6.198796992481204,0.061,0.062,0.0614924812030075,4.8,5.06,4.9280451127819545,0.1302303251159225,0.022,0.022,0.022
0,1,0,0.139,0.13,0.17,0.082,0.08,0.1,0.004495,0.0039,0.0046,0.000505,0.0004,0.0006,0.0001999999999999,0.5,3.284435797665369,13.060536964980544,5.47,5.62,5.5441245136186765,0.061,0.062,0.0614941634241245,4.34,4.68,4.508015564202334,0.1703201023273801,0.02,0.02,0.02
1,1,0,0.16,0.16,0.16,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.0049,0.0049,0.0049,0.0006,0.0006,0.0006,0.0,0.5,3.255744680851064,13.060027659574468,5.47,5.62,5.537659574468084,0.061,0.062,0.0614510638297872,4.34,4.68,4.49336170212766,0.169544944691946,0.02,0.02,0.02
1,1,0,0.15,0.15,0.15,0.03,0.03,0.03,0.0036,0.0036,0.0036,0.0008,0.0008,0.0008,0.0,0.5,3.617982456140351,13.78398245614035,5.8,6.68,6.29017543859649,0.059,0.06,0.0594429824561403,4.68,5.16,4.947368421052632,0.2389590222794986,0.022,0.022,0.022
0,1,0,0.1625,0.13,0.18,0.0875,0.07,0.1,0.004575,0.0045,0.0046,0.00095,0.0005,0.0013,0.0007999999999999,0.5,3.434262948207172,13.088231075697212,5.46,5.59,5.5252589641434255,0.063,0.065,0.064003984063745,4.42,4.44,4.43003984063745,0.0100199005171966,0.02,0.02,0.02
1,1,0,0.1574999999999999,0.13,0.18,0.0975,0.08,0.12,0.0049,0.0043,0.0056,0.00055,0.0005,0.0006,9.999999999999994e-05,0.5,3.574235807860262,13.08799017467249,5.46,5.59,5.528122270742358,0.063,0.065,0.0640480349344978,4.42,4.44,4.430480349344978,0.0100103371072218,0.02,0.02,0.02
1,1,1,0.1097610281556469,0.0754,0.16,0.1604847832964251,0.03,0.244,0.0020925561531161,0.0005,0.0049,0.004113622271433,0.0006,0.0072,0.0066,0.5,3.461847389558233,12.9439437751004,5.49,5.98,5.726144578313254,0.057,0.065,0.0608554216867469,4.56,4.74,4.646746987951807,0.0901223420314293,0.022,0.022,0.022
0,1,0,0.17,0.17,0.17,0.12,0.12,0.12,0.005,0.005,0.005,0.0011,0.0011,0.0011,0.0,0.5,3.412408759124088,12.943797445255475,5.49,5.98,5.692080291970803,0.057,0.065,0.0602992700729927,4.56,4.74,4.634233576642336,0.0887703761079137,0.022,0.022,0.022
0,1,0,0.165,0.16,0.18,0.095,0.07,0.12,0.004625,0.0044,0.0048,0.0006,0.0005,0.0007,0.0001999999999999,0.0,2.9249056603773584,13.061611320754718,5.47,5.62,5.557169811320756,0.061,0.062,0.0615811320754716,4.34,4.68,4.537584905660378,0.1680644530451293,0.02,0.02,0.02
0,1,0,0.14,0.1,0.18,0.0949999999999999,0.09,0.1,0.00445,0.0041,0.0047,0.000875,0.0007,0.001,0.0003,0.5,2.851408450704225,13.07005633802817,5.72,5.96,5.821408450704225,0.06,0.066,0.0628309859154929,4.72,4.74,4.731830985915493,0.0098482994036883,0.022,0.022,0.022
1,1,0,0.1199999999999999,0.1,0.18,0.08,0.08,0.08,0.004,0.0039,0.0043,0.0003,0.0002,0.0006,0.0003999999999999,4.0,5.591439688715953,13.06357587548638,5.75,5.89,5.832801556420233,0.06,0.067,0.0641400778210116,4.5,4.78,4.665603112840467,0.137907514263266,0.022,0.022,0.022
1,1,0,0.115,0.1,0.12,0.0775,0.07,0.09,0.004,0.0039,0.0041,0.000525,0.0002,0.0009,0.0007,0.5,2.8044444444444445,13.784448888888887,5.78,5.78,5.78,0.056,0.058,0.0569155555555555,4.5,4.76,4.640977777777778,0.1298244846914365,0.023,0.023,0.023
0,1,0,0.16,0.14,0.18,0.0949999999999999,0.09,0.1,0.0043,0.0041,0.0045,0.0009,0.0008,0.001,0.0001999999999999,0.5,2.6598360655737703,13.784730532786886,5.78,5.78,5.78,0.056,0.058,0.0568442622950819,4.5,4.76,4.6502459016393445,0.1286777524473601,0.023,0.023,0.023
1,1,0,0.1525,0.13,0.16,0.0725,0.07,0.08,0.0037749999999999,0.0034,0.0039,0.0011,0.001,0.0014,0.0003999999999999,0.5,3.218018018018018,13.784236486486488,5.8,6.68,6.184504504504504,0.059,0.06,0.059563063063063,4.68,5.16,4.88972972972973,0.2386214535968393,0.022,0.022,0.022
1,1,0,0.16,0.12,0.18,0.0765,0.07,0.09,0.004025,0.0038,0.0044,0.000765,0.0006,0.001,0.0004,0.5,2.87,13.061233333333332,5.74,5.96,5.827083333333333,0.061,0.066,0.0629791666666666,4.72,4.74,4.732083333333334,0.0098010189320293,0.022,0.022,0.022
0,1,0,0.155,0.15,0.16,0.065,0.03,0.1,0.0038,0.0038,0.0038,0.0006,0.0005,0.0007,0.0001999999999999,4.0,5.34020618556701,13.064621134020618,5.75,5.89,5.836666666666667,0.06,0.068,0.0649759450171821,4.5,4.84,4.701374570446736,0.1352016396021423,0.022,0.022,0.022
0,1,0,0.13,0.13,0.13,0.098,0.09,0.1,0.0042,0.0041,0.0046,0.00074,0.0005,0.0008,0.0003,0.5,2.788679245283019,13.784169811320757,5.64,5.78,5.774716981132075,0.056,0.062,0.0568830188679245,4.5,4.78,4.675396226415095,0.1229126228850976,0.023,0.024,0.0230561797752808
0,1,0,0.1299999999999999,0.1,0.18,0.0925,0.09,0.1,0.004425,0.0041,0.0047,0.000875,0.0007,0.001,0.0003,0.5,3.274193548387097,13.086658266129032,5.46,5.59,5.504032258064516,0.063,0.065,0.0636774193548387,4.42,4.44,4.426774193548387,0.0094845612540078,0.02,0.02,0.02
1,1,0,0.167,0.16,0.18,0.071,0.06,0.08,0.004015,0.0038,0.0043,0.00071,0.0004,0.001,0.0006,0.5,3.1051792828685256,13.783698207171316,5.8,6.68,6.0833466135458165,0.059,0.069,0.0598286852589641,4.68,5.22,4.839681274900398,0.227754029619606,0.022,0.024,0.0220465116279069
1,1,0,0.16,0.16,0.16,0.08,0.08,0.08,0.004,0.004,0.004,0.001,0.001,0.001,0.0,0.5,4.3400735294117645,13.132484375,5.46,6.0,5.87625,0.062,0.066,0.0637794117647058,4.61,4.96,4.8537132352941175,0.0942820928623911,0.022,0.022,0.022
0,1,0,0.1375,0.1,0.16,0.1,0.09,0.11,0.004575,0.0044,0.0048,0.0008,0.0004,0.001,0.0006,4.0,5.383458646616542,13.06481484962406,5.75,5.89,5.84218045112782,0.06,0.068,0.0650225563909774,4.5,4.84,4.702406015037594,0.1315461057042249,0.022,0.022,0.022
1,1,0,0.1199999999999999,0.1199999999999999,0.12,0.075,0.07,0.09,0.00405,0.0039,0.0041,0.0006,0.0005,0.0009,0.0003999999999999,0.5,3.821576763485477,13.089668049792532,6.06,6.58,6.264149377593362,0.063,0.066,0.063609958506224,4.76,4.83,4.780995850622407,0.0320780945409434,0.024,0.025,0.0240059171597633
1,1,0,0.1185,0.11,0.16,0.081,0.08,0.09,0.004365,0.0039,0.0045,0.000915,0.0009,0.001,0.0001,4.0,5.56140350877193,13.064279605263158,5.75,5.89,5.84578947368421,0.06,0.067,0.0647894736842105,4.5,4.78,4.691578947368422,0.130438629364944,0.022,0.022,0.022
0,1,0,0.1225,0.11,0.16,0.075,0.06,0.12,0.0036749999999999,0.0033,0.0048,0.0003,0.0002,0.0006,0.0003999999999999,0.5,3.86013986013986,12.981079545454543,5.27,5.98,5.563076923076923,0.054,0.065,0.0583006993006992,4.56,4.74,4.623356643356643,0.0781177164436963,0.022,0.025,0.0227090909090909
0,1,0,0.14,0.11,0.16,0.0549999999999999,0.03,0.1,0.00375,0.0033,0.0041,0.0005,0.0002,0.0008,0.0006,0.5,2.806201550387597,13.783093992248062,5.64,5.78,5.765348837209302,0.056,0.062,0.0571162790697674,4.5,4.78,4.698604651162791,0.1132659429414798,0.023,0.024,0.0231384615384615
0,1,0,0.1275,0.11,0.16,0.0625,0.03,0.1,0.003625,0.0033,0.0041,0.000425,0.0002,0.0008,0.0006,0.0,3.142446043165468,13.102121402877698,5.47,5.74,5.6111510791366905,0.061,0.071,0.0634748201438848,4.34,4.82,4.635251798561151,0.1608566010951593,0.02,0.022,0.0204727272727272
1,1,0,0.1325,0.11,0.14,0.0725,0.07,0.08,0.0042,0.0041,0.0045,0.0006,0.0005,0.0009,0.0003999999999999,0.5,3.23938223938224,13.115960424710424,5.46,5.63,5.51108108108108,0.063,0.067,0.0639729729729729,4.42,4.76,4.47027027027027,0.1150308533111552,0.02,0.022,0.0203448275862068
1,1,0,0.14,0.11,0.15,0.065,0.06,0.08,0.004575,0.0045,0.0046,0.0006,0.0005,0.0009,0.0003999999999999,0.5,4.142857142857143,13.13594246031746,5.46,6.0,5.86,0.062,0.066,0.0635555555555555,4.61,4.96,4.841111111111111,0.0954604878293061,0.022,0.022,0.0219999999999999
0,1,0,0.15,0.15,0.15,0.1,0.1,0.1,0.0038,0.0038,0.0038,0.0007,0.0007,0.0007,0.0,0.5,3.1825396825396823,13.112829365079364,5.46,5.63,5.508095238095238,0.063,0.067,0.0639047619047619,4.42,4.76,4.464761904761905,0.109046678741559,0.02,0.022,0.0203030303030303
1,1,0,0.1375,0.13,0.15,0.0775,0.06,0.09,0.004175,0.004,0.0046,0.00065,0.0005,0.0008,0.0003,0.5,3.895910780669145,13.128709107806692,6.06,6.58,6.196505576208178,0.063,0.066,0.0639479553903345,4.76,4.83,4.776431226765799,0.0261863284438661,0.024,0.025,0.0242398190045248
1,1,0,0.1325,0.13,0.14,0.0849999999999999,0.07,0.09,0.004025,0.004,0.0041,0.000725,0.0005,0.0008,0.0003,0.5,3.2241509433962263,13.783777358490566,5.8,6.68,6.033358490566037,0.059,0.069,0.0614830188679245,4.68,5.22,4.866792452830189,0.2469616396487034,0.022,0.024,0.0224516129032258
0,1,0,,0.1,0.17,,0.08,0.11,,0.004,0.004,,0.0009,0.0009,0.0,0.5,4.064406779661017,13.175082203389833,5.46,6.0,5.77606779661017,0.062,0.066,0.0631389830508474,4.61,4.96,4.790813559322034,0.1221631109044784,0.022,0.022,0.022
0,1,0,,0.14,0.18,,0.09,0.1,,0.0041,0.0041,,0.0007,0.0008,0.0001,0.5,3.236153846153846,13.784533653846154,5.8,6.68,6.011692307692307,0.059,0.069,0.0617230769230769,4.68,5.22,4.862307692307692,0.2474598004451491,0.022,0.024,0.0224864864864864
0,1,0,0.1799999999999999,0.1799999999999999,0.1799999999999999,0.12,0.12,0.12,0.0044,0.0044,0.0044,0.001,0.001,0.001,0.0,0.5,2.76171875,13.785458984375,5.64,5.78,5.7504687500000005,0.056,0.062,0.05753125,4.5,4.78,4.7296875,0.0904189594902197,0.023,0.024,0.0232432432432432
1,1,0,0.15,0.15,0.15,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.0039,0.0039,0.0039,0.0008,0.0008,0.0008,0.0,0.0,2.9593073593073598,13.093801948051947,5.47,5.74,5.616493506493507,0.061,0.071,0.0631125541125541,4.34,4.82,4.653766233766234,0.1327276285353701,0.02,0.022,0.02032
1,1,0,0.1315,0.1,0.16,0.0825,0.06,0.1,0.003725,0.0036,0.0039,0.0008799999999999,0.0004,0.0013,0.0009,0.5,3.6043165467625897,13.006912769784172,5.27,5.98,5.469352517985612,0.054,0.065,0.056841726618705,4.56,4.74,4.613093525179855,0.0676671501322669,0.022,0.025,0.023
1,1,0,0.1425,0.12,0.16,0.065,0.06,0.07,0.0042499999999999,0.0038,0.0046,0.00055,0.0004,0.0008,0.0004,0.5,4.315261044176707,13.159759036144576,5.46,6.0,5.797590361445783,0.062,0.066,0.0630763052208835,4.61,4.96,4.800321285140562,0.1087015427300385,0.022,0.022,0.022
1,1,0,0.14,0.1,0.16,0.075,0.04,0.09,0.0037,0.0034,0.0039,0.0007499999999999,0.0005,0.0009,0.0003999999999999,0.5,2.982330827067669,13.12236560150376,5.72,5.96,5.755187969924813,0.06,0.066,0.0611954887218045,4.72,4.74,4.732631578947369,0.0096657135212501,0.022,0.022,0.022
0,1,0,,0.12,0.17,,0.08,0.09,,0.0039,0.004,,0.0009,0.0009,0.0,0.5,3.258536585365854,13.188265679442509,5.72,6.28,6.072891986062718,0.056,0.062,0.0598257839721254,4.8,5.06,5.001463414634147,0.0768202280200635,0.022,0.022,0.022
0,1,0,0.17,0.17,0.17,0.08,0.08,0.08,0.004,0.004,0.004,0.0009,0.0009,0.0009,0.0,2.0,4.657439446366782,13.020083910034602,4.77,5.02,4.823667820069204,0.018,0.034,0.0261937716262975,6.74,7.12,7.019584775086505,0.1233551525323778,0.086,0.09,0.0884525547445255
0,1,0,0.1399999999999999,0.1,0.18,0.105,0.08,0.12,0.004,0.0036,0.0044,0.00095,0.0009,0.001,0.0001,0.5,3.419285714285714,13.78515625,5.8,6.68,5.977142857142857,0.059,0.069,0.0632428571428571,4.68,5.22,4.893857142857143,0.2626132408804135,0.022,0.024,0.0227555555555555
0,1,0,,0.13,0.13,,0.09,0.09,,0.0039,0.0039,,0.0008,0.0008,0.0,0.5,3.2136363636363634,13.152843344155844,5.72,5.96,5.738701298701299,0.06,0.066,0.0607402597402597,4.72,4.74,4.7309090909090905,0.0099747979734218,0.022,0.022,0.022
1,1,0,0.1575,0.15,0.16,0.0974999999999999,0.09,0.1,0.003975,0.0039,0.004,0.0007499999999999,0.0006,0.0008,0.0002,1.0,4.1434108527131785,13.152492248062014,6.06,6.58,6.123720930232557,0.063,0.066,0.0640116279069767,4.76,4.83,4.768720930232558,0.0148766532909487,0.024,0.025,0.0243253012048192
0,1,0,,0.1,0.12,,0.09,0.11,,0.0039,0.004,,0.0009,0.0009,0.0,0.5,3.767361111111111,13.02565625,5.27,5.98,5.415590277777778,0.054,0.065,0.0560173611111111,4.56,4.74,4.611458333333333,0.0616663920011458,0.022,0.025,0.0232064056939501
1,1,0,0.1575,0.15,0.16,0.0875,0.06,0.1,0.003925,0.0038,0.004,0.00065,0.0004,0.0008,0.0004,2.0,4.672,13.0118,4.77,5.02,4.81804,0.018,0.034,0.025872,6.74,7.12,7.0472,0.1048969660856586,0.086,0.09,0.0886987951807228
0,1,0,0.1475,0.14,0.16,0.0974999999999999,0.07,0.12,0.004125,0.0037,0.0048,0.00095,0.0006,0.0013,0.0007,0.5,3.57979797979798,13.210170875420877,5.72,6.28,6.025454545454545,0.056,0.062,0.0592727272727272,4.94,5.06,5.005454545454545,0.0598523983003971,0.022,0.022,0.022
0,1,0,0.1675,0.13,0.18,0.0825,0.08,0.09,0.003675,0.0036,0.0039,0.00095,0.0008,0.001,0.0001999999999999,3.0,4.915194346289753,13.034794169611308,4.77,4.84,4.809328621908128,0.022,0.034,0.0272579505300353,6.9,7.12,7.023604240282686,0.1093488735752169,0.086,0.09,0.0882473498233215
1,1,0,0.1375,0.13,0.16,0.1124999999999999,0.09,0.12,0.003975,0.0036,0.0041,0.000875,0.0008,0.0009,9.999999999999994e-05,0.5,3.684,13.024425,5.27,5.49,5.4046400000000006,0.054,0.057,0.055836,4.56,4.68,4.606559999999999,0.0585926513752434,0.022,0.025,0.023164
1,1,0,0.1525,0.15,0.16,0.085,0.04,0.1,0.00385,0.0034,0.004,0.000725,0.0005,0.0008,0.0003,0.5,3.3488,13.194495,5.72,6.28,6.0627200000000006,0.056,0.062,0.0596719999999999,4.94,5.06,5.013439999999999,0.0585926513752429,0.022,0.022,0.022
1,1,0,0.1525,0.15,0.16,0.0949999999999999,0.09,0.1,0.003875,0.0036,0.004,0.0007499999999999,0.0006,0.0008,0.0002,0.5,3.1709251101321585,13.135412995594711,5.72,5.74,5.7333039647577095,0.06,0.061,0.0606651982378854,4.72,4.74,4.7333039647577095,0.0094592807898221,0.022,0.022,0.022
0,1,0,0.17,0.17,0.17,0.05,0.05,0.05,0.0034,0.0034,0.0034,0.0005,0.0005,0.0005,0.0,2.0,4.73469387755102,13.066409863945578,5.8,5.89,5.842244897959184,0.067,0.068,0.0675306122448979,4.78,4.84,4.811836734693878,0.02999477561252,0.022,0.022,0.022
0,1,0,0.1625,0.14,0.17,0.0925,0.09,0.1,0.004,0.0037,0.0041,0.001225,0.0012,0.0013,0.0001,1.0,4.219858156028369,13.193468085106383,6.06,6.13,6.093510638297872,0.063,0.066,0.064563829787234,4.76,4.78,4.770425531914894,0.0100087037158642,0.024,0.025,0.0245212765957446
0,1,0,0.1505,0.12,0.17,0.08,0.05,0.14,0.003945,0.0033,0.0047,0.000775,0.0002,0.0012,0.0009999999999999,0.5,3.160839160839161,13.785085664335664,5.64,5.78,5.703636363636364,0.056,0.062,0.0592727272727272,4.76,4.78,4.7709090909090905,0.0099760478697975,0.023,0.024,0.0235454545454545
1,1,0,0.15,0.15,0.15,0.06,0.06,0.06,0.0039,0.0039,0.0039,0.0004,0.0004,0.0004,0.0,3.0,4.74235807860262,13.033834061135371,4.77,4.84,4.80943231441048,0.022,0.034,0.027240174672489,6.9,7.12,7.023930131004367,0.1093534203192066,0.086,0.09,0.0882532751091702
0,1,0,0.1574999999999999,0.1,0.18,0.1,0.08,0.12,0.004025,0.0036,0.0044,0.0010249999999999,0.0009,0.0012,0.0002999999999999,0.5,2.963855421686747,13.784846385542169,5.64,5.78,5.71140562248996,0.056,0.062,0.0589397590361445,4.76,4.78,4.769799196787149,0.0100181206464951,0.023,0.024,0.0234899598393574
1,1,0,0.1275,0.12,0.15,0.0824999999999999,0.06,0.09,0.0041249999999999,0.0039,0.0042,0.00025,0.0002,0.0004,0.0002,3.0,4.834645669291339,13.05132874015748,4.77,4.84,4.803622047244094,0.022,0.034,0.0282362204724409,6.9,7.12,7.005669291338583,0.1101317253059417,0.086,0.09,0.0879212598425196
1,1,0,0.1125,0.11,0.12,0.075,0.07,0.09,0.0039,0.0038,0.0042,0.000425,0.0002,0.0005,0.0003,0.5,4.391836734693878,13.21835612244898,5.46,5.88,5.669142857142857,0.062,0.063,0.0624979591836734,4.61,4.84,4.724530612244898,0.115234454881501,0.022,0.022,0.022
0,1,0,0.17,0.17,0.17,0.05,0.05,0.05,0.0034,0.0034,0.0034,0.0008,0.0008,0.0008,0.0,2.0,4.731034482758621,13.066456896551724,5.6,5.89,5.829862068965517,0.058,0.068,0.0673310344827586,4.4,4.84,4.804275862068965,0.0741526045254298,0.022,0.023,0.0220275862068965
0,0,1,0.0778,0.0686,0.094,0.2162249999999999,0.184,0.2498,0.00025,0.0001,0.0006,0.0053999999999999,0.0028,0.0074,0.0046,3.0,4.81549815498155,13.060760147601476,4.77,4.84,4.798671586715867,0.022,0.034,0.0290848708487084,6.9,7.12,6.990110701107012,0.1083871093703244,0.086,0.09,0.0876383763837638
0,1,0,0.1275,0.12,0.15,0.07,0.07,0.07,0.0042,0.0033,0.0045,0.000875,0.0008,0.0011,0.0003,2.0,4.653333333333333,13.066366666666664,5.6,5.89,5.814466666666666,0.058,0.068,0.06678,4.4,4.84,4.780666666666667,0.1207427773540349,0.022,0.023,0.0220866666666666
1,1,0,0.15,0.15,0.15,0.08,0.08,0.08,0.0042,0.0042,0.0042,0.0007,0.0007,0.0007,0.0,0.0,3.661354581673306,13.185538844621515,5.62,5.74,5.690278884462152,0.062,0.071,0.0672709163346613,4.68,4.82,4.76199203187251,0.069102937247668,0.02,0.022,0.0211713147410358
0,1,0,0.15,0.14,0.16,0.0674999999999999,0.03,0.1,0.003625,0.0033,0.0041,0.00085,0.0005,0.0011,0.0006,0.5,3.96085409252669,13.248499110320283,5.46,5.88,5.626761565836299,0.054,0.063,0.0620818505338078,4.6,4.84,4.693950177935943,0.1113122266177915,0.022,0.024,0.0220711743772242
0,0,1,0.0938499999999999,0.0754,0.111,0.2385,0.184,0.272,0.0003999999999999,0.0001,0.0007,0.007975,0.0034,0.0143,0.0109,3.0,4.665584415584416,13.075223214285714,4.77,4.89,4.807824675324675,0.022,0.034,0.0293863636363636,6.34,7.12,6.9062987012987005,0.2323662483093365,0.081,0.09,0.0867370129870129
1,1,0,0.1125,0.1,0.15,0.08,0.08,0.08,0.00465,0.0042,0.0048,0.000325,0.0002,0.0007,0.0005,0.0,3.533632286995516,13.185896860986547,5.62,5.74,5.688878923766817,0.062,0.071,0.0671659192825112,4.68,4.82,4.760358744394619,0.0693850498101351,0.02,0.022,0.0211479820627802
0,1,0,0.14,0.14,0.14,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.0038,0.0038,0.0038,0.0008,0.0008,0.0008,0.0,0.5,3.3559322033898304,13.225972033898303,5.39,5.63,5.547796610169491,0.055,0.067,0.0642474576271186,4.42,4.76,4.616203389830509,0.165777366858747,0.02,0.022,0.0213966101694915
